Property_ID,Property_Name,Property_Type,Property_Status,Bedrooms,Bathrooms,Area_sqft,Parking,Furnished,Construction_Year,Listing_Price,Selling_Price,Discount (%)
P04226,Emerald Residency,Independent House,Under Construction,2,1,4669,No,Furnished,2003,45364004,39920323.52,12
P04227,Green Residency,Commercial Office,Available,2,4,4023,Yes,Semi-Furnished,2001,31648941,31332451.59,1
P04228,City Square,Plot,Available,6,2,2781,Yes,Furnished,2019,20406978,18978489.54,7
P04229,Sunshine Towers,Apartment,Under Construction,2,3,875,Yes,Semi-Furnished,2008,7884625,7569240.0,4
P04230,Lake View,Villa,Available,5,3,2922,Yes,Unfurnished,2007,30371268,26726715.84,12
P04231,Palm Residency,Independent House,Available,5,5,2679,Yes,Unfurnished,2017,22337502,22337502.0,0
P04232,Sunshine Towers,Villa,Available,5,4,2586,Yes,Semi-Furnished,2017,23897226,22224420.18,7
P04233,Golden Avenue,Villa,Under Construction,1,5,3115,Yes,Semi-Furnished,2001,21686630,18433635.5,15
P04234,Sky Heights,Shop,Sold,5,1,3080,Yes,Unfurnished,2004,18366040,15794794.4,14
P04235,Royal Enclave,Plot,Available,1,5,925,No,Semi-Furnished,2009,6209525,5278096.25,15
P04236,City Square,Commercial Office,Available,5,1,1087,No,Furnished,2015,7194853,7194853.0,0
P04237,Sunshine Towers,Apartment,Under Construction,3,3,3731,No,Unfurnished,2012,29471169,25050493.65,15
P04238,Urban Nest,Villa,Sold,3,5,3599,No,Semi-Furnished,2000,35086651,33683184.96,4
P04239,Silver Oak,Villa,Sold,6,1,2893,No,Semi-Furnished,2003,14245132,14245132.0,0
P04240,Sky Heights,Commercial Office,Under Construction,1,2,4074,Yes,Unfurnished,2020,20451480,18201817.2,11
P04241,Emerald Residency,Villa,Under Construction,6,5,2810,Yes,Semi-Furnished,2006,18397070,16373392.3,11
P04242,Silver Oak,Apartment,Available,2,4,3191,No,Semi-Furnished,2011,14898779,12961937.73,13
P04243,Lake View,Plot,Sold,5,1,2277,Yes,Semi-Furnished,2006,20627343,17533241.55,15
P04244,Sky Heights,Commercial Office,Sold,3,2,2643,Yes,Furnished,2010,17176857,14600328.45,15
P04245,River View,Plot,Sold,2,5,4720,Yes,Unfurnished,2007,12682640,11921681.6,6
P04246,Emerald Residency,Commercial Office,Sold,2,5,3503,Yes,Unfurnished,2022,31548018,31232537.82,1
P04247,Blue Horizon,Commercial Office,Under Construction,3,2,1981,No,Furnished,2009,5931114,5812491.72,2
P04248,Palm Residency,Apartment,Under Construction,5,4,2995,No,Semi-Furnished,2008,31504405,29614140.7,6
P04249,Grand Palace,Shop,Under Construction,4,4,802,No,Unfurnished,2019,2527904,2199276.48,13
P04250,Lake View,Plot,Available,5,3,3486,No,Semi-Furnished,2018,36087072,31034881.92,14
P04251,Golden Avenue,Villa,Sold,1,1,2143,No,Furnished,2010,21862886,20551112.84,6
P04252,Lake View,Plot,Under Construction,5,1,919,Yes,Semi-Furnished,2025,3946186,3354258.1,15
P04253,Silver Oak,Independent House,Under Construction,6,3,2257,Yes,Semi-Furnished,2022,11614522,11266086.34,3
P04254,Lake View,Shop,Under Construction,5,4,4218,Yes,Unfurnished,2023,39868536,38672479.92,3
P04255,Elite Homes,Plot,Under Construction,4,2,2397,No,Furnished,2009,8746653,8484253.41,3
P04256,Palm Residency,Apartment,Under Construction,3,4,3937,No,Furnished,2004,34677096,31209386.4,10
P04257,City Square,Plot,Available,5,1,1676,Yes,Furnished,2015,19627636,17468596.04,11
P04258,Royal Enclave,Shop,Sold,5,5,1024,No,Furnished,2020,11448320,10417971.2,9
P04259,City Square,Apartment,Under Construction,3,5,3242,No,Furnished,2014,20155514,19953958.86,1
P04260,Emerald Residency,Shop,Sold,2,4,3910,Yes,Furnished,2016,30329870,26993584.3,11
P04261,Silver Oak,Commercial Office,Sold,1,4,1509,No,Unfurnished,2008,10083138,9780643.86,3
P04262,City Square,Independent House,Sold,1,1,984,No,Furnished,2025,9626472,8567560.08,11
P04263,Green Residency,Plot,Available,2,1,917,No,Semi-Furnished,2024,2898637,2492827.82,14
P04264,Urban Nest,Commercial Office,Available,5,4,4793,Yes,Furnished,2023,56097272,50487544.8,10
P04265,Emerald Residency,Shop,Sold,2,4,2188,No,Semi-Furnished,2018,22871164,21956317.44,4
P04266,Sky Heights,Independent House,Under Construction,5,4,2096,No,Semi-Furnished,2020,16285920,14983046.4,8
P04267,City Square,Plot,Sold,5,4,2493,No,Furnished,2001,19408005,18243524.7,6
P04268,City Square,Commercial Office,Under Construction,2,3,951,No,Unfurnished,2025,10098669,8684855.34,14
P04269,Lake View,Apartment,Sold,2,4,516,Yes,Semi-Furnished,2009,3186816,3186816.0,0
P04270,Green Residency,Independent House,Available,3,4,982,Yes,Semi-Furnished,2003,5687744,5517111.68,3
P04271,Blue Horizon,Plot,Sold,4,4,3384,Yes,Semi-Furnished,2024,8490456,7301792.16,14
P04272,Royal Enclave,Apartment,Sold,5,4,1340,No,Semi-Furnished,2006,10501580,10501580.0,0
P04273,Grand Palace,Plot,Sold,2,4,1788,Yes,Unfurnished,2009,10640388,10321176.36,3
P04274,River View,Plot,Under Construction,4,4,3757,Yes,Furnished,2014,11522719,11061810.24,4
P04275,Elite Homes,Shop,Sold,2,1,3746,Yes,Unfurnished,2002,28915374,26312990.34,9
P04276,Palm Residency,Plot,Sold,2,3,3928,Yes,Semi-Furnished,2012,39896696,37901861.2,5
P04277,Green Residency,Shop,Under Construction,2,4,675,No,Unfurnished,2003,5229225,4654010.25,11
P04278,Blue Horizon,Apartment,Available,4,1,2446,No,Furnished,2022,25000566,23250526.38,7
P04279,Grand Palace,Apartment,Available,2,1,4038,No,Semi-Furnished,2013,36951738,33256564.2,10
P04280,Blue Horizon,Independent House,Available,3,2,1964,No,Furnished,2020,8574824,7460096.88,13
P04281,Palm Residency,Commercial Office,Available,3,2,1865,No,Furnished,2014,21471745,21471745.0,0
P04282,Lake View,Independent House,Available,2,5,762,No,Semi-Furnished,2007,4236720,4109618.4,3
P04283,Silver Oak,Villa,Sold,5,5,3652,No,Semi-Furnished,2010,31403548,30147406.08,4
P04284,Sky Heights,Plot,Sold,1,1,4108,Yes,Unfurnished,2011,34860488,29631414.8,15
P04285,Elite Homes,Apartment,Available,5,3,795,No,Unfurnished,2015,5464035,4972271.85,9
P04286,Royal Enclave,Apartment,Available,3,5,4974,No,Unfurnished,2005,38344566,33743218.08,12
P04287,Royal Enclave,Commercial Office,Sold,2,3,4029,Yes,Furnished,2012,22421385,20179246.5,10
P04288,Elite Homes,Shop,Available,3,1,4453,No,Unfurnished,2011,16640861,15642409.34,6
P04289,River View,Plot,Under Construction,3,5,3240,Yes,Furnished,2005,32215320,30282400.8,6
P04290,Emerald Residency,Independent House,Sold,3,5,662,Yes,Unfurnished,2015,6243984,5931784.8,5
P04291,Sunshine Towers,Apartment,Sold,4,1,3749,No,Unfurnished,2012,14096240,12686616.0,10
P04292,City Square,Villa,Sold,3,2,1738,Yes,Furnished,2021,11795806,10144393.16,14
P04293,City Square,Apartment,Under Construction,5,1,519,Yes,Semi-Furnished,2016,2216649,2105816.55,5
P04294,City Square,Commercial Office,Sold,1,5,4884,No,Furnished,2024,56664168,52131034.56,8
P04295,Urban Nest,Villa,Sold,5,1,1612,No,Unfurnished,2003,16905044,15721690.92,7
P04296,City Square,Apartment,Available,5,1,3151,Yes,Semi-Furnished,2020,34093820,33752881.8,1
P04297,Sky Heights,Commercial Office,Sold,1,2,2274,No,Unfurnished,2000,18348906,18165416.94,1
P04298,Grand Palace,Commercial Office,Under Construction,1,1,3277,No,Unfurnished,2007,26514207,23067360.09,13
P04299,Golden Avenue,Commercial Office,Available,6,2,1365,Yes,Furnished,2003,12601680,10963461.6,13
P04300,Palm Residency,Commercial Office,Sold,1,2,1115,Yes,Semi-Furnished,2013,10971600,9545292.0,13
P04301,Royal Enclave,Independent House,Under Construction,1,2,3340,Yes,Semi-Furnished,2024,17034000,16863660.0,1
P04302,Grand Palace,Plot,Sold,5,5,2658,No,Unfurnished,2002,14140560,12443692.8,12
P04303,Grand Palace,Apartment,Under Construction,2,1,2504,Yes,Furnished,2023,16914520,14715632.4,13
P04304,Silver Oak,Independent House,Under Construction,3,4,1482,No,Semi-Furnished,2011,15626208,15157421.76,3
P04305,Green Residency,Villa,Sold,5,5,3329,Yes,Semi-Furnished,2007,35663577,31383947.76,12
P04306,Blue Horizon,Independent House,Available,4,3,3381,Yes,Unfurnished,2012,16438422,14794579.8,10
P04307,Emerald Residency,Villa,Available,2,2,688,No,Furnished,2008,7948464,6756194.4,15
P04308,Palm Residency,Plot,Available,2,4,1308,Yes,Unfurnished,2018,11070912,9853111.68,11
P04309,Palm Residency,Plot,Sold,5,4,1471,Yes,Unfurnished,2010,15823547,14874134.18,6
P04310,Sunshine Towers,Commercial Office,Sold,1,5,2296,No,Semi-Furnished,2020,16244200,15594432.0,4
P04311,Blue Horizon,Shop,Sold,5,5,3390,Yes,Unfurnished,2005,9315720,8104676.4,13
P04312,Silver Oak,Commercial Office,Sold,4,5,2106,Yes,Semi-Furnished,2021,19575270,18792259.2,4
P04313,Silver Oak,Plot,Under Construction,2,2,2466,No,Unfurnished,2007,9513828,9038136.6,5
P04314,Elite Homes,Plot,Available,3,1,4861,Yes,Unfurnished,2023,39578262,35620435.8,10
P04315,Urban Nest,Shop,Under Construction,6,1,1818,Yes,Unfurnished,2000,7162920,6160111.2,14
P04316,Sky Heights,Plot,Under Construction,1,4,1564,No,Semi-Furnished,2000,7330468,6450811.84,12
P04317,Emerald Residency,Shop,Under Construction,3,3,4225,Yes,Semi-Furnished,2021,25341550,23314226.0,8
P04318,River View,Apartment,Under Construction,3,2,1099,Yes,Unfurnished,2006,6100549,5673510.57,7
P04319,City Square,Shop,Available,5,4,3997,No,Unfurnished,2020,13262046,11537980.02,13
P04320,Blue Horizon,Plot,Sold,6,3,4355,No,Unfurnished,2020,20573020,20367289.8,1
P04321,River View,Shop,Available,1,1,2918,Yes,Unfurnished,2007,31642792,29111368.64,8
P04322,City Square,Villa,Sold,5,2,3729,Yes,Furnished,2020,42693321,36716256.06,14
P04323,City Square,Plot,Sold,5,3,2316,Yes,Unfurnished,2009,11195544,10747722.24,4
P04324,Sunshine Towers,Independent House,Under Construction,2,5,1562,Yes,Semi-Furnished,2004,13119238,11151352.3,15
P04325,Urban Nest,Plot,Available,4,4,2566,No,Semi-Furnished,2021,20669130,20462438.7,1
P04326,Sky Heights,Villa,Under Construction,5,5,3320,Yes,Furnished,2003,23635080,21507922.8,9
P04327,Green Residency,Plot,Available,6,4,2053,Yes,Unfurnished,2012,23100356,19635302.6,15
P04328,Grand Palace,Commercial Office,Under Construction,3,2,629,No,Semi-Furnished,2010,7347978,6833619.54,7
P04329,Blue Horizon,Independent House,Under Construction,5,3,4162,No,Furnished,2012,49694280,46215680.4,7
P04330,Golden Avenue,Shop,Available,5,3,2477,Yes,Unfurnished,2020,8406938,8070660.48,4
P04331,Palm Residency,Independent House,Sold,1,4,4384,No,Semi-Furnished,2023,42928128,36918190.08,14
P04332,Blue Horizon,Commercial Office,Available,5,5,4733,No,Furnished,2022,43955371,43076263.58,2
P04333,Grand Palace,Villa,Under Construction,3,5,2880,No,Unfurnished,2004,10249920,9942422.4,3
P04334,Lake View,Shop,Sold,6,4,1916,Yes,Unfurnished,2010,6410936,6282717.28,2
P04335,Palm Residency,Commercial Office,Sold,2,4,4492,No,Furnished,2012,25703224,22618837.12,12
P04336,Palm Residency,Independent House,Under Construction,5,4,4307,Yes,Unfurnished,2015,49857832,47863518.72,4
P04337,Green Residency,Villa,Available,5,1,690,Yes,Furnished,2023,4613340,4382673.0,5
P04338,Grand Palace,Commercial Office,Sold,6,4,972,No,Furnished,2010,3795660,3416094.0,10
P04339,Elite Homes,Plot,Under Construction,3,1,2575,Yes,Unfurnished,2022,23208475,19959288.5,14
P04340,Blue Horizon,Apartment,Under Construction,6,1,4688,Yes,Furnished,2022,32084672,28555358.08,11
P04341,City Square,Commercial Office,Sold,2,3,1783,Yes,Semi-Furnished,2021,13015900,11453992.0,12
P04342,Elite Homes,Plot,Under Construction,6,2,2936,Yes,Furnished,2011,12868488,11066899.68,14
P04343,Golden Avenue,Apartment,Sold,2,3,1023,Yes,Unfurnished,2006,6847962,6437084.28,6
P04344,Elite Homes,Villa,Available,4,4,3556,No,Unfurnished,2015,37885624,32581636.64,14
P04345,Palm Residency,Villa,Under Construction,2,4,3242,No,Semi-Furnished,2001,19088896,18707118.08,2
P04346,Palm Residency,Apartment,Under Construction,6,5,4084,Yes,Semi-Furnished,2000,41677220,35425637.0,15
P04347,Blue Horizon,Apartment,Under Construction,6,2,4677,Yes,Semi-Furnished,2002,55862088,55303467.12,1
P04348,Grand Palace,Plot,Sold,4,4,3877,No,Unfurnished,2008,39836175,38242728.0,4
P04349,Sky Heights,Shop,Sold,1,2,2874,Yes,Semi-Furnished,2012,27110442,25212711.06,7
P04350,Green Residency,Shop,Available,2,3,2115,No,Unfurnished,2011,10289475,9157632.75,11
P04351,Lake View,Independent House,Sold,6,4,4510,Yes,Semi-Furnished,2023,12050720,10243112.0,15
P04352,Emerald Residency,Commercial Office,Available,6,1,4589,Yes,Unfurnished,2022,28309541,25761682.31,9
P04353,Grand Palace,Plot,Sold,3,4,1089,Yes,Unfurnished,2012,4295016,3951414.72,8
P04354,City Square,Commercial Office,Under Construction,5,2,3816,Yes,Furnished,2024,45368424,39924213.12,12
P04355,Grand Palace,Villa,Sold,3,4,2942,No,Furnished,2018,9196692,8277022.8,10
P04356,Blue Horizon,Apartment,Under Construction,3,4,3784,Yes,Furnished,2001,33878152,31845462.88,6
P04357,Royal Enclave,Plot,Under Construction,1,1,3438,Yes,Semi-Furnished,2008,11775150,10126629.0,14
P04358,Urban Nest,Commercial Office,Under Construction,6,1,2961,Yes,Furnished,2006,25055982,23552623.08,6
P04359,City Square,Shop,Sold,6,2,3904,No,Furnished,2015,20195392,18175852.8,10
P04360,City Square,Commercial Office,Under Construction,4,4,4274,No,Unfurnished,2001,34115068,30362410.52,11
P04361,Lake View,Independent House,Under Construction,5,1,4384,Yes,Furnished,2022,38552896,37396309.12,3
P04362,Palm Residency,Independent House,Under Construction,5,2,4417,Yes,Furnished,2021,20251945,18834308.85,7
P04363,Emerald Residency,Villa,Under Construction,1,2,1554,No,Unfurnished,2018,8850030,7522525.5,15
P04364,Silver Oak,Independent House,Available,2,1,2545,No,Unfurnished,2017,18334180,17967496.4,2
P04365,Urban Nest,Independent House,Sold,1,2,1052,No,Furnished,2022,9082968,8901308.64,2
P04366,Golden Avenue,Shop,Sold,4,1,4374,No,Unfurnished,2011,35009496,33259021.2,5
P04367,Sunshine Towers,Villa,Under Construction,3,3,1562,No,Unfurnished,2015,4565726,3972181.62,13
P04368,Green Residency,Villa,Under Construction,2,2,4980,Yes,Unfurnished,2007,31667820,28184359.8,11
P04369,Lake View,Villa,Sold,5,5,4578,Yes,Semi-Furnished,2023,25984728,23126407.92,11
P04370,Blue Horizon,Commercial Office,Sold,3,4,1783,No,Unfurnished,2021,13506225,11480291.25,15
P04371,Silver Oak,Independent House,Sold,6,3,3129,Yes,Semi-Furnished,2021,15557388,14468370.84,7
P04372,Emerald Residency,Apartment,Available,1,5,3395,Yes,Unfurnished,2017,11217080,9534518.0,15
P04373,Silver Oak,Independent House,Under Construction,3,3,709,No,Unfurnished,2003,1911464,1720317.6,10
P04374,Green Residency,Commercial Office,Available,1,5,3944,No,Unfurnished,2015,26657496,24524896.32,8
P04375,Silver Oak,Plot,Available,5,2,4158,No,Semi-Furnished,2006,36561294,33270777.54,9
P04376,Emerald Residency,Plot,Sold,2,2,2416,No,Semi-Furnished,2014,16984480,14776497.6,13
P04377,Sunshine Towers,Villa,Sold,5,2,1779,No,Furnished,2016,7783125,7627462.5,2
P04378,Green Residency,Independent House,Available,2,4,2877,Yes,Unfurnished,2020,30700467,28551434.31,7
P04379,Elite Homes,Independent House,Available,3,2,1444,No,Furnished,2010,3700972,3404894.24,8
P04380,Royal Enclave,Plot,Sold,1,5,4417,No,Furnished,2019,16541665,15218331.8,8
P04381,Golden Avenue,Independent House,Sold,4,2,3856,No,Furnished,2018,43287456,38958710.4,10
P04382,Sky Heights,Commercial Office,Under Construction,5,1,4096,No,Semi-Furnished,2023,25796608,22701015.04,12
P04383,Elite Homes,Plot,Available,5,4,4831,No,Unfurnished,2014,35778386,31842763.54,11
P04384,Grand Palace,Shop,Sold,4,1,2504,Yes,Unfurnished,2019,28217576,25960169.92,8
P04385,Palm Residency,Independent House,Under Construction,5,4,1028,No,Furnished,2018,7961860,7563767.0,5
P04386,Urban Nest,Independent House,Sold,4,4,4459,No,Furnished,2014,22674015,22220534.7,2
P04387,Sunshine Towers,Villa,Under Construction,3,5,4228,No,Semi-Furnished,2012,15605548,15293437.04,2
P04388,Emerald Residency,Commercial Office,Under Construction,5,4,3220,No,Semi-Furnished,2018,36424640,33874915.2,7
P04389,City Square,Villa,Available,5,1,733,Yes,Semi-Furnished,2018,1979833,1781849.7,10
P04390,Elite Homes,Independent House,Under Construction,1,4,2385,No,Semi-Furnished,2017,20198565,18380694.15,9
P04391,Elite Homes,Apartment,Under Construction,5,1,2335,No,Semi-Furnished,2005,16947430,14744264.1,13
P04392,Grand Palace,Villa,Under Construction,6,4,1344,Yes,Furnished,2019,8518272,7921992.96,7
P04393,Emerald Residency,Apartment,Sold,3,2,2156,No,Furnished,2022,18403616,15643073.6,15
P04394,River View,Independent House,Under Construction,6,5,664,No,Furnished,2016,3681880,3571423.6,3
P04395,Silver Oak,Commercial Office,Available,5,4,4504,No,Unfurnished,2015,48467544,46528842.24,4
P04396,Emerald Residency,Shop,Sold,2,4,3980,Yes,Furnished,2018,40520380,34847526.8,14
P04397,Golden Avenue,Villa,Under Construction,5,2,4082,No,Semi-Furnished,2000,48273732,41032672.2,15
P04398,Golden Avenue,Shop,Sold,5,3,3244,Yes,Furnished,2021,23645516,21753874.72,8
P04399,Blue Horizon,Independent House,Available,4,2,3774,Yes,Unfurnished,2023,11114430,10892141.4,2
P04400,River View,Apartment,Sold,5,2,1990,Yes,Semi-Furnished,2011,9790800,8420088.0,14
P04401,Royal Enclave,Commercial Office,Sold,3,4,2446,Yes,Semi-Furnished,2019,18308310,17942143.8,2
P04402,Elite Homes,Shop,Sold,4,1,1054,No,Semi-Furnished,2010,6144820,5284545.2,14
P04403,Palm Residency,Villa,Under Construction,3,5,1241,No,Unfurnished,2001,13390390,12185254.9,9
P04404,Urban Nest,Apartment,Sold,6,3,2142,Yes,Semi-Furnished,2006,19106640,17195976.0,10
P04405,Blue Horizon,Commercial Office,Sold,2,4,4772,Yes,Unfurnished,2011,14525968,12492332.48,14
P04406,City Square,Shop,Available,3,1,2055,Yes,Semi-Furnished,2019,19123830,16446493.8,14
P04407,Sky Heights,Villa,Available,5,1,3101,No,Unfurnished,2007,35835156,30818234.16,14
P04408,Grand Palace,Apartment,Available,4,5,3232,Yes,Semi-Furnished,2018,37559072,36056709.12,4
P04409,Palm Residency,Apartment,Under Construction,5,2,3040,Yes,Furnished,2015,12749760,10837296.0,15
P04410,Green Residency,Villa,Sold,6,2,789,No,Unfurnished,2006,2403294,2090865.78,13
P04411,Palm Residency,Commercial Office,Under Construction,5,2,3982,Yes,Semi-Furnished,2014,20515264,19284348.16,6
P04412,Silver Oak,Commercial Office,Sold,3,4,876,No,Semi-Furnished,2015,7519584,6692429.76,11
P04413,Elite Homes,Commercial Office,Sold,2,3,2880,Yes,Furnished,2010,28051200,23843520.0,15
P04414,Royal Enclave,Shop,Sold,1,3,820,Yes,Semi-Furnished,2022,9212700,9028446.0,2
P04415,Blue Horizon,Apartment,Under Construction,3,3,4830,No,Furnished,2006,39185790,33307921.5,15
P04416,Palm Residency,Commercial Office,Sold,4,2,880,Yes,Furnished,2009,3845600,3845600.0,0
P04417,Sky Heights,Independent House,Sold,1,4,2981,Yes,Furnished,2012,25961529,25961529.0,0
P04418,Blue Horizon,Commercial Office,Available,4,1,1204,No,Unfurnished,2011,10553060,9181162.2,13
P04419,Sunshine Towers,Apartment,Under Construction,3,1,2756,No,Unfurnished,2020,22976772,22747004.28,1
P04420,Green Residency,Apartment,Sold,3,5,2964,Yes,Unfurnished,2017,14099748,13535758.08,4
P04421,Urban Nest,Shop,Available,4,5,804,No,Semi-Furnished,2019,6063768,5639304.24,7
P04422,Silver Oak,Independent House,Under Construction,3,5,833,Yes,Unfurnished,2012,4963847,4666016.18,6
P04423,Palm Residency,Plot,Sold,2,2,2993,No,Semi-Furnished,2024,32489015,31514344.55,3
P04424,Green Residency,Plot,Under Construction,6,2,2430,No,Furnished,2025,17889660,16995177.0,5
P04425,Palm Residency,Independent House,Under Construction,6,5,3833,No,Unfurnished,2007,11794141,11676199.59,1
P04426,Green Residency,Shop,Sold,3,2,4995,Yes,Semi-Furnished,2022,57507435,50031468.45,13
P04427,Blue Horizon,Plot,Available,3,1,2970,Yes,Unfurnished,2018,25743960,24971641.2,3
P04428,Urban Nest,Shop,Available,5,5,4612,No,Furnished,2002,49145472,49145472.0,0
P04429,Lake View,Commercial Office,Available,4,4,4868,Yes,Furnished,2000,30498020,27753198.2,9
P04430,Golden Avenue,Plot,Available,6,2,1285,No,Furnished,2003,11233470,10334792.4,8
P04431,Palm Residency,Independent House,Sold,4,2,3528,No,Furnished,2003,17767008,15812637.12,11
P04432,Silver Oak,Villa,Available,2,4,3796,No,Semi-Furnished,2005,19549400,17398966.0,11
