Property_ID,City,State,Locality,Zip_Code,Latitude,Longitude
P06267,Bhopal,Madhya Pradesh,Central Area,977967,10.331366,83.081169
P06268,Bhopal,Madhya Pradesh,Central Area,969284,26.205552,90.943292
P06269,Hyderabad,Telangana,Madhapur,269137,24.872288,74.779467
P06270,Bhubaneswar,Odisha,Khandagiri,374493,29.521783,72.741931
P06271,Jamshedpur,Jharkhand,Central Area,808871,28.656212,94.195863
P06272,Chennai,Tamil Nadu,Velachery,431950,15.684339,70.64529
P06273,Thiruvananthapuram,Kerala,Central Area,145970,24.398634,76.262696
P06274,Bengaluru,Karnataka,Whitefield,256713,30.419652,77.346646
P06275,Chennai,Tamil Nadu,OMR,398063,32.374284,93.966924
P06276,Hyderabad,Telangana,Gachibowli,111131,19.20265,87.885374
P06277,Surat,Gujarat,Central Area,337488,13.170152,69.671063
P06278,Bengaluru,Karnataka,Whitefield,757836,8.252015,68.464435
P06279,Thiruvananthapuram,Kerala,Central Area,774003,16.838144,91.969311
P06280,Noida,Uttar Pradesh,Sector 62,200474,14.186778,75.162241
P06281,Mumbai,Maharashtra,Powai,876362,33.513102,76.87517
P06282,Ranchi,Jharkhand,Harmu,392234,23.47333,81.133155
P06283,Jaipur,Rajasthan,Mansarovar,294911,25.050874,74.984457
P06284,Vadodara,Gujarat,Central Area,744895,23.824314,88.885696
P06285,Chennai,Tamil Nadu,Anna Nagar,486655,33.061819,83.926058
P06286,Coimbatore,Tamil Nadu,Central Area,954423,23.89551,72.856673
P06287,Mumbai,Maharashtra,Bandra,539402,17.736987,95.439799
P06288,Delhi,Delhi,Rohini,581220,17.636262,83.136829
P06289,Nagpur,Maharashtra,Central Area,773461,19.626171,94.273258
P06290,Noida,Uttar Pradesh,Sector 18,218997,29.983867,81.98012
P06291,Indore,Madhya Pradesh,Central Area,246842,31.467078,88.461922
P06292,Lucknow,Uttar Pradesh,Aliganj,183731,19.50472,83.761009
P06293,Chennai,Tamil Nadu,Anna Nagar,808904,11.268668,73.845386
P06294,Howrah,West Bengal,Central Area,484671,16.181072,86.011132
P06295,Cuttack,Odisha,Central Area,527338,24.89343,71.307794
P06296,Jamshedpur,Jharkhand,Central Area,321487,17.638556,69.653258
P06297,Jamshedpur,Jharkhand,Central Area,705454,20.857851,76.632549
P06298,Noida,Uttar Pradesh,Sector 18,556180,16.810282,71.877834
P06299,Pune,Maharashtra,Hinjewadi,641097,15.576638,95.696034
P06300,Indore,Madhya Pradesh,Central Area,380608,8.525123,80.788548
P06301,Cuttack,Odisha,Central Area,398027,16.197412,81.346765
P06302,Cuttack,Odisha,Central Area,150226,30.712157,70.031689
P06303,Chandigarh,Chandigarh,Central Area,173225,8.597348,95.626006
P06304,Delhi,Delhi,Saket,977150,24.77579,90.126153
P06305,Ranchi,Jharkhand,Lalpur,256873,27.412752,94.630644
P06306,Kolkata,West Bengal,Park Street,141464,33.766697,93.065035
P06307,Noida,Uttar Pradesh,Sector 137,159566,32.139171,94.59835
P06308,Surat,Gujarat,Central Area,123979,19.222667,90.512174
P06309,Vadodara,Gujarat,Central Area,883712,32.736976,82.33429
P06310,Bhubaneswar,Odisha,Patia,725587,16.271577,94.068851
P06311,Coimbatore,Tamil Nadu,Central Area,555018,16.127523,95.356121
P06312,Cuttack,Odisha,Central Area,386841,14.080055,77.067915
P06313,Howrah,West Bengal,Central Area,312807,22.919852,96.474412
P06314,Jamshedpur,Jharkhand,Central Area,308150,12.751688,70.020845
P06315,Kochi,Kerala,Edappally,519322,24.585036,76.733972
P06316,Jaipur,Rajasthan,Vaishali Nagar,751587,14.594984,90.002631
P06317,Chandigarh,Chandigarh,Central Area,593795,25.538889,78.067244
P06318,Lucknow,Uttar Pradesh,Gomti Nagar,480448,23.64156,90.352897
P06319,Chandigarh,Chandigarh,Central Area,823474,28.352132,68.287284
P06320,Mysuru,Karnataka,Central Area,602516,10.834601,96.38078
P06321,Kochi,Kerala,Edappally,275208,34.950122,88.96707
P06322,Bengaluru,Karnataka,Electronic City,912612,33.243544,76.702386
P06323,Ghaziabad,Uttar Pradesh,Central Area,236908,11.231858,77.683326
P06324,Coimbatore,Tamil Nadu,Central Area,151326,21.518722,79.456484
P06325,Pune,Maharashtra,Kothrud,460661,17.460613,94.404149
P06326,Nagpur,Maharashtra,Central Area,831199,29.841288,77.347147
P06327,Jamshedpur,Jharkhand,Central Area,634846,33.063773,74.025153
P06328,Thiruvananthapuram,Kerala,Central Area,417912,21.785177,87.054114
P06329,Hyderabad,Telangana,Kukatpally,615969,26.026083,89.021687
P06330,Coimbatore,Tamil Nadu,Central Area,977314,33.597668,88.423211
P06331,Howrah,West Bengal,Central Area,212520,24.261214,77.700428
P06332,Ahmedabad,Gujarat,Navrangpura,835012,24.397233,95.499955
P06333,Thiruvananthapuram,Kerala,Central Area,114637,33.068898,91.814599
P06334,Udaipur,Rajasthan,Central Area,271525,18.654147,71.581567
P06335,Ranchi,Jharkhand,Morabadi,226254,23.629897,88.571907
P06336,Lucknow,Uttar Pradesh,Hazratganj,788477,12.71924,81.121546
P06337,Nagpur,Maharashtra,Central Area,175062,14.429217,81.712105
P06338,Hyderabad,Telangana,Madhapur,728398,27.400622,92.496005
P06339,Lucknow,Uttar Pradesh,Gomti Nagar,293834,20.381037,82.577064
P06340,Surat,Gujarat,Central Area,177742,18.949772,92.693853
P06341,Bhopal,Madhya Pradesh,Central Area,278060,28.672743,69.954192
P06342,Warangal,Telangana,Central Area,715780,32.323001,96.979523
P06343,Pune,Maharashtra,Baner,205884,26.382961,85.919847
P06344,Howrah,West Bengal,Central Area,781000,19.085801,88.058357
P06345,Mysuru,Karnataka,Central Area,601824,11.22797,89.939944
P06346,Surat,Gujarat,Central Area,178126,15.955584,88.66687
P06347,Hyderabad,Telangana,Madhapur,500107,21.68249,70.632708
P06348,Howrah,West Bengal,Central Area,889733,14.209831,79.437861
P06349,Ranchi,Jharkhand,Lalpur,217181,16.959695,82.999317
P06350,Lucknow,Uttar Pradesh,Aliganj,255755,19.499778,88.795443
P06351,Kolkata,West Bengal,Park Street,260584,12.935335,93.858106
P06352,Hyderabad,Telangana,Gachibowli,134091,24.063363,75.576806
P06353,Chandigarh,Chandigarh,Central Area,601941,18.88044,78.107007
P06354,Patna,Bihar,Boring Road,262955,8.079696,85.025753
P06355,Nagpur,Maharashtra,Central Area,722692,25.59577,76.021323
P06356,Thiruvananthapuram,Kerala,Central Area,613405,18.4884,84.910585
P06357,Vadodara,Gujarat,Central Area,524087,21.424239,75.835284
P06358,Ranchi,Jharkhand,Lalpur,872407,18.578735,85.582845
P06359,Kolkata,West Bengal,Park Street,421859,16.939431,76.247818
P06360,Surat,Gujarat,Central Area,228626,11.578998,78.081673
P06361,Indore,Madhya Pradesh,Central Area,330360,8.25876,82.004143
P06362,Nagpur,Maharashtra,Central Area,686988,26.688176,92.179016
P06363,Bengaluru,Karnataka,Indiranagar,765946,18.559843,93.482972
P06364,Mumbai,Maharashtra,Andheri,114626,13.025287,89.895168
P06365,Ranchi,Jharkhand,Morabadi,136412,10.511663,69.098621
P06366,Kochi,Kerala,Marine Drive,692963,9.516436,87.482005
P06367,Ahmedabad,Gujarat,SG Highway,729119,29.038416,94.783486
P06368,Vadodara,Gujarat,Central Area,330000,29.824856,78.38881
P06369,Chennai,Tamil Nadu,Anna Nagar,651294,20.225793,73.22435
P06370,Hyderabad,Telangana,Madhapur,571976,32.30919,96.537836
P06371,Mumbai,Maharashtra,Andheri,914713,31.164607,93.226833
P06372,Noida,Uttar Pradesh,Sector 137,986460,27.531486,95.482027
P06373,Surat,Gujarat,Central Area,123581,8.087674,73.935208
P06374,Cuttack,Odisha,Central Area,366042,20.489632,80.494721
P06375,Ghaziabad,Uttar Pradesh,Central Area,245015,31.857386,82.169191
P06376,Bhopal,Madhya Pradesh,Central Area,544039,30.761381,90.377862
P06377,Lucknow,Uttar Pradesh,Gomti Nagar,219890,21.083718,69.212922
P06378,Chandigarh,Chandigarh,Central Area,379420,17.737954,81.671221
P06379,Cuttack,Odisha,Central Area,433224,12.541345,75.028701
P06380,Chandigarh,Chandigarh,Central Area,136913,22.554061,69.000872
P06381,Indore,Madhya Pradesh,Central Area,555527,11.227129,74.35682
P06382,Bengaluru,Karnataka,HSR Layout,487913,29.330678,80.622311
P06383,Pune,Maharashtra,Baner,131937,32.767635,89.707934
P06384,Ahmedabad,Gujarat,Navrangpura,208562,29.81582,87.025714
P06385,Jamshedpur,Jharkhand,Central Area,699709,26.918904,73.746546
P06386,Nagpur,Maharashtra,Central Area,667493,19.753403,94.11672
P06387,Mysuru,Karnataka,Central Area,368565,16.789628,91.419508
P06388,Warangal,Telangana,Central Area,930402,24.954779,69.839173
P06389,Jamshedpur,Jharkhand,Central Area,157702,17.751806,80.722953
P06390,Bhopal,Madhya Pradesh,Central Area,333563,31.057132,75.555772
P06391,Jamshedpur,Jharkhand,Central Area,285247,12.199712,92.617294
P06392,Mysuru,Karnataka,Central Area,338022,21.782538,68.035502
P06393,Coimbatore,Tamil Nadu,Central Area,530316,18.253358,82.094625
P06394,Mumbai,Maharashtra,Powai,113426,34.98962,90.970759
P06395,Howrah,West Bengal,Central Area,892602,23.027588,80.239083
P06396,Udaipur,Rajasthan,Central Area,761674,19.577119,95.071816
P06397,Vadodara,Gujarat,Central Area,195283,21.251312,72.809336
P06398,Cuttack,Odisha,Central Area,240088,26.41858,73.352391
P06399,Coimbatore,Tamil Nadu,Central Area,206814,23.943775,87.706747
P06400,Noida,Uttar Pradesh,Sector 137,952940,25.434367,94.219795
P06401,Vadodara,Gujarat,Central Area,935347,19.415103,73.618905
P06402,Chandigarh,Chandigarh,Central Area,769811,12.565605,74.081572
P06403,Chandigarh,Chandigarh,Central Area,198005,20.734826,96.552135
P06404,Ranchi,Jharkhand,Harmu,281202,20.223294,73.807445
P06405,Mysuru,Karnataka,Central Area,988759,12.300534,74.762081
P06406,Lucknow,Uttar Pradesh,Gomti Nagar,883879,27.781413,72.608613
P06407,Indore,Madhya Pradesh,Central Area,649275,25.921659,73.917135
P06408,Surat,Gujarat,Central Area,842670,13.148912,81.770025
P06409,Pune,Maharashtra,Hinjewadi,246925,31.299934,86.066575
P06410,Delhi,Delhi,Saket,630101,24.098812,72.270231
P06411,Patna,Bihar,Kankarbagh,258976,28.017845,73.933747
P06412,Ranchi,Jharkhand,Lalpur,983881,16.613158,82.54446
P06413,Coimbatore,Tamil Nadu,Central Area,701642,23.228616,94.509683
P06414,Ranchi,Jharkhand,Morabadi,651005,33.580308,71.081738
P06415,Noida,Uttar Pradesh,Sector 18,953236,33.189041,74.614464
P06416,Patna,Bihar,Kankarbagh,996431,17.095732,70.163839
P06417,Patna,Bihar,Kankarbagh,322806,9.017813,74.870425
P06418,Jaipur,Rajasthan,Malviya Nagar,358122,10.309851,95.275272
P06419,Patna,Bihar,Kankarbagh,877370,25.7761,89.867712
P06420,Ranchi,Jharkhand,Lalpur,924834,12.88116,68.541195
P06421,Bhopal,Madhya Pradesh,Central Area,894131,23.356012,71.025478
P06422,Bhubaneswar,Odisha,Patia,200224,14.699524,74.172024
P06423,Thiruvananthapuram,Kerala,Central Area,446020,17.356644,85.069473
P06424,Kolkata,West Bengal,New Town,726719,11.348414,79.117351
P06425,Ghaziabad,Uttar Pradesh,Central Area,357958,31.358664,76.300209
P06426,Cuttack,Odisha,Central Area,138609,32.908689,90.998545
P06427,Jamshedpur,Jharkhand,Central Area,600637,20.405618,74.895604
P06428,Chennai,Tamil Nadu,Velachery,912187,15.287464,75.481271
P06429,Mysuru,Karnataka,Central Area,825211,25.072135,85.806971
P06430,Vadodara,Gujarat,Central Area,626279,26.040485,80.086453
P06431,Bengaluru,Karnataka,HSR Layout,747444,9.262097,88.76982
P06432,Mysuru,Karnataka,Central Area,784497,27.565717,93.855797
P06433,Coimbatore,Tamil Nadu,Central Area,936571,23.580354,95.064902
P06434,Chandigarh,Chandigarh,Central Area,960771,20.902782,76.092912
P06435,Warangal,Telangana,Central Area,493166,19.033788,89.091298
P06436,Jamshedpur,Jharkhand,Central Area,851341,27.184326,85.112995
P06437,Patna,Bihar,Bailey Road,623779,16.525306,94.423244
P06438,Howrah,West Bengal,Central Area,659117,23.782533,78.282855
P06439,Bhubaneswar,Odisha,Patia,831542,26.712629,77.311965
P06440,Howrah,West Bengal,Central Area,790110,15.107693,71.589818
P06441,Jaipur,Rajasthan,Malviya Nagar,917406,21.420249,83.710495
P06442,Bengaluru,Karnataka,HSR Layout,718415,9.851343,69.025212
P06443,Kochi,Kerala,Edappally,736677,19.780635,76.545243
P06444,Bengaluru,Karnataka,Indiranagar,878760,16.332369,71.365488
P06445,Mysuru,Karnataka,Central Area,345896,20.760224,80.04231
P06446,Jamshedpur,Jharkhand,Central Area,549366,34.703968,80.919449
P06447,Kochi,Kerala,Kakkanad,390902,13.161814,81.979513
P06448,Ghaziabad,Uttar Pradesh,Central Area,727613,20.857786,75.113821
P06449,Nagpur,Maharashtra,Central Area,968352,11.108802,95.526683
P06450,Noida,Uttar Pradesh,Sector 62,646758,33.712857,82.896592
P06451,Hyderabad,Telangana,Kukatpally,498997,20.170458,78.613209
P06452,Lucknow,Uttar Pradesh,Hazratganj,933245,8.899,76.039039
P06453,Bhubaneswar,Odisha,Patia,997037,11.270028,87.501976
P06454,Warangal,Telangana,Central Area,612571,28.568022,95.06547
P06455,Coimbatore,Tamil Nadu,Central Area,381722,20.029302,68.68371
P06456,Bhopal,Madhya Pradesh,Central Area,945675,32.474337,84.374892
P06457,Indore,Madhya Pradesh,Central Area,495166,9.840185,83.562175
P06458,Ahmedabad,Gujarat,Satellite,427413,34.428913,96.404215
P06459,Chandigarh,Chandigarh,Central Area,595812,31.781396,88.757906
P06460,Thiruvananthapuram,Kerala,Central Area,217362,15.060677,88.750242
P06461,Warangal,Telangana,Central Area,161318,23.875867,77.647018
P06462,Hyderabad,Telangana,Madhapur,415824,23.383664,77.72395
P06463,Bhopal,Madhya Pradesh,Central Area,707111,22.39095,76.391843
P06464,Surat,Gujarat,Central Area,391778,15.170389,84.105908
P06465,Indore,Madhya Pradesh,Central Area,830067,34.199624,90.218199
P06466,Surat,Gujarat,Central Area,592114,15.114759,79.589742
P06467,Kolkata,West Bengal,New Town,676941,27.555099,87.959323
P06468,Warangal,Telangana,Central Area,306885,27.243949,78.63236
P06469,Hyderabad,Telangana,Gachibowli,962408,15.021697,91.252074
P06470,Jaipur,Rajasthan,Vaishali Nagar,744436,28.909401,84.914323
P06471,Patna,Bihar,Kankarbagh,723166,18.549907,78.077371
P06472,Lucknow,Uttar Pradesh,Gomti Nagar,280461,30.102718,69.010505
P06473,Delhi,Delhi,Saket,859703,11.018381,77.148336
P06474,Udaipur,Rajasthan,Central Area,904846,13.082535,69.190186
P06475,Ahmedabad,Gujarat,Navrangpura,536190,29.389079,81.721722
P06476,Bhopal,Madhya Pradesh,Central Area,389168,30.716275,71.528433
P06477,Cuttack,Odisha,Central Area,375275,18.303446,78.26237
P06478,Mysuru,Karnataka,Central Area,441490,10.078426,82.627325
P06479,Chandigarh,Chandigarh,Central Area,249888,27.019159,72.981138
P06480,Patna,Bihar,Bailey Road,164551,24.315321,82.368483
P06481,Pune,Maharashtra,Hinjewadi,269897,34.004848,89.776565
P06482,Nagpur,Maharashtra,Central Area,906863,16.86676,80.05445
P06483,Cuttack,Odisha,Central Area,751964,13.690358,81.136343
P06484,Bengaluru,Karnataka,Electronic City,627238,19.053969,80.752094
P06485,Bhopal,Madhya Pradesh,Central Area,282244,28.759053,89.353591
P06486,Howrah,West Bengal,Central Area,288350,21.611829,68.581999
P06487,Jamshedpur,Jharkhand,Central Area,459592,15.129226,72.471297
P06488,Noida,Uttar Pradesh,Sector 137,876800,20.704344,94.719965
P06489,Jaipur,Rajasthan,Malviya Nagar,292524,20.746258,94.359381
P06490,Mysuru,Karnataka,Central Area,339864,25.819265,74.660778
P06491,Delhi,Delhi,Karol Bagh,935355,34.382389,89.717051
P06492,Hyderabad,Telangana,Madhapur,309849,27.414667,93.287461
P06493,Chandigarh,Chandigarh,Central Area,373726,21.144368,95.46496
P06494,Warangal,Telangana,Central Area,626008,24.610575,84.837681
P06495,Ghaziabad,Uttar Pradesh,Central Area,388144,31.798639,73.403955
P06496,Hyderabad,Telangana,Kukatpally,250134,20.41307,87.724238
P06497,Cuttack,Odisha,Central Area,376495,32.027525,76.211627
P06498,Chennai,Tamil Nadu,Anna Nagar,891491,21.17002,73.643304
P06499,Kolkata,West Bengal,Park Street,494880,9.318711,69.003239
P06500,Mysuru,Karnataka,Central Area,877308,29.843059,78.171069
P06501,Bengaluru,Karnataka,Indiranagar,461170,20.560171,84.872067
P06502,Coimbatore,Tamil Nadu,Central Area,669923,21.856613,81.541964
P06503,Vadodara,Gujarat,Central Area,745501,29.694538,71.191019
P06504,Delhi,Delhi,Rohini,881441,10.454869,75.710296
P06505,Mumbai,Maharashtra,Borivali,187010,18.826447,91.413002
P06506,Patna,Bihar,Bailey Road,179065,16.947756,82.443781
P06507,Patna,Bihar,Bailey Road,209054,32.069414,80.176185
P06508,Bhopal,Madhya Pradesh,Central Area,214458,15.278606,76.450294
P06509,Hyderabad,Telangana,Kukatpally,639026,11.663725,68.372629
P06510,Jaipur,Rajasthan,Vaishali Nagar,483748,14.805358,89.131516
P06511,Cuttack,Odisha,Central Area,706289,23.585911,94.079861
P06512,Warangal,Telangana,Central Area,261616,11.546059,76.125249
P06513,Kochi,Kerala,Kakkanad,982086,18.921968,92.89539
P06514,Nagpur,Maharashtra,Central Area,184532,11.683666,82.939958
P06515,Bhopal,Madhya Pradesh,Central Area,623765,32.476601,70.687515
P06516,Chandigarh,Chandigarh,Central Area,988189,10.008151,74.45424
P06517,Delhi,Delhi,Rohini,953212,28.373485,73.630073
P06518,Surat,Gujarat,Central Area,101441,13.912871,77.539413
P06519,Delhi,Delhi,Saket,483475,21.096164,91.041611
P06520,Bengaluru,Karnataka,HSR Layout,375971,27.92575,93.038052
P06521,Ranchi,Jharkhand,Harmu,811811,21.149167,69.922289
P06522,Ranchi,Jharkhand,Morabadi,508006,33.471522,96.96434
P06523,Vadodara,Gujarat,Central Area,188259,34.499831,95.106675
P06524,Pune,Maharashtra,Baner,135234,20.043233,80.160028
P06525,Vadodara,Gujarat,Central Area,736729,27.284414,71.129928
P06526,Cuttack,Odisha,Central Area,657026,14.102523,76.8882
P06527,Indore,Madhya Pradesh,Central Area,354975,21.557128,89.644805
P06528,Indore,Madhya Pradesh,Central Area,326605,33.293349,96.846577
P06529,Howrah,West Bengal,Central Area,300709,9.655825,94.286512
P06530,Vadodara,Gujarat,Central Area,453391,31.879574,78.905073
P06531,Indore,Madhya Pradesh,Central Area,530382,25.614753,70.789176
P06532,Hyderabad,Telangana,Kukatpally,637181,29.17097,81.041144
P06533,Cuttack,Odisha,Central Area,291315,8.257342,80.467887
P06534,Vadodara,Gujarat,Central Area,833712,30.56291,82.513902
P06535,Jaipur,Rajasthan,Mansarovar,395620,22.352439,84.369546
P06536,Cuttack,Odisha,Central Area,900088,9.55564,87.344773
P06537,Kochi,Kerala,Marine Drive,520970,31.488058,80.444601
P06538,Chennai,Tamil Nadu,Anna Nagar,675770,9.038034,77.220947
P06539,Ghaziabad,Uttar Pradesh,Central Area,942757,10.748209,77.039246
P06540,Bhubaneswar,Odisha,Saheed Nagar,906953,19.091141,84.982302
P06541,Ahmedabad,Gujarat,Navrangpura,584208,25.148698,96.393638
P06542,Kochi,Kerala,Kakkanad,665867,26.398279,74.466101
P06543,Delhi,Delhi,Dwarka,685420,11.173721,95.099062
P06544,Vadodara,Gujarat,Central Area,400620,8.710665,96.804392
P06545,Mysuru,Karnataka,Central Area,552490,22.763103,72.631602
P06546,Bhubaneswar,Odisha,Khandagiri,749288,25.239103,69.394482
P06547,Jamshedpur,Jharkhand,Central Area,491526,13.698452,87.658106
P06548,Udaipur,Rajasthan,Central Area,717766,21.081338,74.069328
P06549,Nagpur,Maharashtra,Central Area,675280,34.838758,81.181481
P06550,Indore,Madhya Pradesh,Central Area,927963,21.163919,93.921411
P06551,Delhi,Delhi,Dwarka,796023,15.974115,70.525207
P06552,Chandigarh,Chandigarh,Central Area,328392,34.845771,87.082818
P06553,Surat,Gujarat,Central Area,206413,25.499294,69.11489
P06554,Patna,Bihar,Boring Road,702965,12.499954,91.974419
P06555,Mysuru,Karnataka,Central Area,112847,27.224552,95.287095
P06556,Cuttack,Odisha,Central Area,367068,15.255977,74.952198
P06557,Bhopal,Madhya Pradesh,Central Area,228617,19.291833,81.133032
P06558,Pune,Maharashtra,Hinjewadi,626478,10.700583,79.363147
P06559,Jaipur,Rajasthan,Vaishali Nagar,760519,26.213938,89.316826
P06560,Kochi,Kerala,Kakkanad,254076,8.412162,85.268213
P06561,Ranchi,Jharkhand,Lalpur,286256,14.940323,79.396755
P06562,Howrah,West Bengal,Central Area,290415,30.960531,73.952482
P06563,Noida,Uttar Pradesh,Sector 18,363332,23.3126,71.96886
P06564,Chennai,Tamil Nadu,Velachery,226830,12.547874,77.359281
P06565,Surat,Gujarat,Central Area,315252,11.161964,75.040434
P06566,Pune,Maharashtra,Kothrud,689725,11.526222,93.912172
P06567,Ranchi,Jharkhand,Lalpur,896674,34.063111,78.712694
P06568,Delhi,Delhi,Rohini,807970,34.809825,80.871728
P06569,Vadodara,Gujarat,Central Area,668632,10.341092,75.194774
