Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S02320,P18239,C03506,A0194,6/14/2025,6/7/2026,358,Bank Loan,Yes,Completed
S02321,P27424,C07807,A0265,6/21/2024,3/16/2026,633,Bank Loan,Yes,Pending
S02322,P13126,C00044,A0478,8/29/2021,2/28/2023,548,UPI,Yes,Cancelled
S02323,P02108,C13348,A0411,5/7/2023,6/26/2024,416,NEFT,No,Pending
S02324,P19772,C03880,A0045,7/23/2021,8/11/2021,19,NEFT,Yes,Pending
S02325,P11636,C00737,A0187,4/19/2026,6/30/2026,72,Bank Loan,Yes,Completed
S02326,P25989,C12129,A0139,7/18/2025,5/25/2026,311,RTGS,No,Completed
S02327,P20424,C14727,A0154,3/30/2023,8/28/2023,151,Bank Loan,Yes,Completed
S02328,P10594,C08726,A0362,5/20/2023,12/18/2023,212,Bank Loan,Yes,Completed
S02329,P05795,C06259,A0048,10/3/2021,3/29/2022,177,NEFT,No,Completed
S02330,P05985,C03485,A0498,8/11/2022,1/18/2023,160,Bank Loan,Yes,Completed
S02331,P27833,C13310,A0216,1/26/2026,5/12/2026,106,RTGS,No,Completed
S02332,P28615,C15146,A0397,6/22/2025,11/2/2025,133,RTGS,No,Pending
S02333,P01407,C11266,A0386,12/20/2022,10/22/2024,672,NEFT,No,Completed
S02334,P02145,C04445,A0428,9/30/2022,3/16/2023,167,Cash,Yes,Completed
S02335,P12085,C08616,A0259,5/18/2025,2/27/2026,285,Cash,No,Completed
S02336,P03843,C14842,A0444,4/4/2026,6/14/2026,71,Bank Loan,Yes,Cancelled
S02337,P27694,C10672,A0242,10/1/2022,11/6/2023,401,UPI,No,Completed
S02338,P12110,C10228,A0228,8/14/2021,5/26/2023,650,RTGS,No,Completed
S02339,P08439,C11319,A0068,2/25/2026,3/29/2026,32,Cash,Yes,Completed
S02340,P08661,C13328,A0204,12/11/2023,8/17/2024,250,Home Loan,No,Completed
S02341,P23688,C00634,A0453,8/21/2022,7/21/2025,1065,NEFT,Yes,Completed
S02342,P15522,C14048,A0490,1/27/2024,8/3/2024,189,RTGS,Yes,Completed
S02343,P16207,C03378,A0127,6/6/2023,1/28/2024,236,Bank Loan,Yes,Completed
S02344,P01419,C05298,A0298,12/25/2022,7/11/2025,929,Home Loan,No,Completed
S02345,P04687,C12672,A0304,9/2/2021,3/1/2022,180,Home Loan,Yes,Pending
S02346,P28660,C02978,A0276,8/16/2021,8/9/2024,1089,Bank Loan,No,Completed
S02347,P09014,C18154,A0128,10/15/2021,11/30/2025,1507,NEFT,No,Completed
S02348,P01006,C17344,A0160,8/29/2021,10/13/2022,410,Home Loan,No,Completed
S02349,P03381,C14196,A0142,3/30/2022,2/15/2025,1053,RTGS,No,Pending
S02350,P20617,C01661,A0029,3/16/2022,3/20/2025,1100,Home Loan,Yes,Completed
S02351,P04781,C11745,A0474,1/20/2022,3/17/2023,421,Cash,No,Completed
S02352,P27455,C05082,A0387,5/9/2024,1/25/2025,261,RTGS,Yes,Completed
S02353,P04466,C12006,A0250,5/24/2024,12/23/2025,578,RTGS,No,Completed
S02354,P24161,C17639,A0031,10/2/2021,5/6/2022,216,Bank Loan,Yes,Completed
S02355,P26616,C12185,A0082,9/7/2022,3/24/2025,929,NEFT,No,Completed
S02356,P17370,C07909,A0328,11/7/2023,8/2/2025,634,RTGS,No,Pending
S02357,P06382,C10930,A0406,6/18/2025,9/16/2025,90,Bank Loan,Yes,Completed
S02358,P08518,C06374,A0122,4/24/2026,5/17/2026,23,NEFT,Yes,Completed
S02359,P19991,C14139,A0413,1/27/2023,2/4/2026,1104,Bank Loan,Yes,Completed
S02360,P00010,C19136,A0371,8/14/2025,12/9/2025,117,Home Loan,No,Completed
S02361,P12689,C19856,A0146,1/12/2026,5/16/2026,124,UPI,No,Completed
S02362,P03962,C17714,A0074,7/29/2023,1/16/2026,902,Home Loan,No,Completed
S02363,P14144,C06874,A0022,10/1/2024,7/13/2026,650,Cash,Yes,Completed
S02364,P09919,C05123,A0016,2/19/2026,4/17/2026,57,Cash,No,Completed
S02365,P13788,C00236,A0299,1/27/2022,7/11/2024,896,RTGS,No,Pending
S02366,P03822,C10694,A0333,6/24/2023,1/21/2026,942,Cash,No,Completed
S02367,P19155,C03631,A0340,3/23/2022,11/22/2023,609,NEFT,Yes,Completed
S02368,P06643,C14382,A0334,1/9/2024,1/23/2026,745,Bank Loan,No,Completed
S02369,P26670,C14491,A0234,5/9/2026,5/23/2026,14,RTGS,Yes,Completed
S02370,P00713,C01239,A0488,5/2/2025,1/6/2026,249,NEFT,No,Completed
S02371,P28490,C10047,A0131,8/4/2024,4/21/2026,625,UPI,No,Completed
S02372,P06117,C03264,A0140,1/15/2025,3/19/2025,63,Bank Loan,Yes,Completed
S02373,P13064,C18221,A0375,5/6/2024,12/28/2025,601,Cash,Yes,Pending
S02374,P18740,C07595,A0469,4/7/2022,1/26/2023,294,Home Loan,Yes,Completed
S02375,P26803,C05717,A0253,2/5/2023,4/28/2025,813,Home Loan,Yes,Completed
S02376,P11497,C00824,A0279,12/21/2023,3/14/2026,814,Home Loan,No,Completed
S02377,P16002,C15952,A0346,4/22/2026,5/23/2026,31,Home Loan,No,Completed
S02378,P07270,C15474,A0230,4/30/2025,12/3/2025,217,Home Loan,No,Completed
S02379,P00292,C13973,A0113,10/22/2023,3/19/2025,514,Bank Loan,Yes,Completed
S02380,P13900,C16217,A0495,2/2/2026,6/30/2026,148,NEFT,Yes,Completed
S02381,P22182,C05354,A0160,2/23/2022,9/1/2025,1286,Home Loan,Yes,Completed
S02382,P23614,C17170,A0071,2/15/2023,4/1/2025,776,UPI,Yes,Completed
S02383,P09954,C07635,A0311,7/20/2025,2/17/2026,212,UPI,No,Completed
S02384,P27239,C04519,A0287,12/20/2023,5/23/2026,885,NEFT,Yes,Completed
S02385,P01500,C17989,A0400,8/5/2023,10/8/2023,64,Cash,Yes,Completed
S02386,P23475,C00042,A0238,12/2/2023,3/23/2024,112,RTGS,No,Completed
S02387,P03308,C09541,A0484,1/18/2023,11/5/2025,1022,RTGS,No,Completed
S02388,P18359,C12339,A0336,8/8/2025,6/16/2026,312,RTGS,Yes,Pending
S02389,P09606,C11188,A0293,7/19/2022,3/11/2026,1331,NEFT,No,Completed
S02390,P16554,C19278,A0460,7/7/2023,1/24/2026,932,UPI,No,Completed
S02391,P03374,C16324,A0010,2/24/2026,6/26/2026,122,NEFT,No,Completed
S02392,P19955,C18533,A0113,12/30/2024,1/6/2025,7,RTGS,No,Completed
S02393,P15546,C16973,A0098,12/25/2021,8/7/2025,1321,Home Loan,Yes,Completed
S02394,P22024,C12196,A0126,11/16/2023,10/10/2025,694,Bank Loan,No,Completed
S02395,P15144,C07068,A0149,10/4/2024,4/21/2025,199,NEFT,No,Cancelled
S02396,P27265,C12748,A0065,7/26/2022,9/5/2022,41,Cash,Yes,Completed
S02397,P27131,C17808,A0401,4/16/2022,2/9/2026,1395,RTGS,Yes,Completed
S02398,P28676,C10364,A0030,8/27/2022,10/29/2024,794,Bank Loan,Yes,Completed
S02399,P15035,C18026,A0375,3/17/2023,10/22/2023,219,Home Loan,Yes,Pending
S02400,P06825,C02683,A0053,7/10/2022,11/2/2025,1211,UPI,Yes,Completed
S02401,P03595,C18269,A0279,5/6/2022,7/5/2024,791,Bank Loan,No,Completed
S02402,P21744,C10672,A0234,12/17/2024,7/31/2025,226,Home Loan,Yes,Completed
S02403,P07800,C01093,A0043,12/11/2025,5/21/2026,161,UPI,Yes,Completed
S02404,P19990,C19404,A0026,4/21/2022,1/16/2024,635,RTGS,No,Completed
S02405,P00843,C11991,A0023,7/27/2024,11/25/2025,486,Cash,No,Completed
S02406,P03920,C08681,A0298,7/22/2023,8/22/2023,31,Home Loan,No,Completed
S02407,P27078,C00912,A0085,10/16/2025,3/3/2026,138,UPI,No,Completed
S02408,P04329,C13799,A0317,1/31/2025,7/12/2025,162,NEFT,No,Completed
S02409,P03543,C09043,A0099,6/10/2025,2/28/2026,263,RTGS,Yes,Completed
S02410,P11340,C17341,A0458,6/14/2024,9/22/2024,100,NEFT,No,Completed
S02411,P09910,C01464,A0366,4/10/2024,5/26/2024,46,NEFT,No,Pending
S02412,P17870,C12935,A0212,9/24/2024,8/22/2025,332,RTGS,Yes,Completed
S02413,P22541,C15640,A0305,11/22/2023,5/27/2026,917,Bank Loan,Yes,Completed
S02414,P03099,C13960,A0138,1/14/2025,3/1/2025,46,UPI,No,Pending
S02415,P04857,C07195,A0096,8/7/2024,11/11/2024,96,Home Loan,Yes,Cancelled
S02416,P17796,C01186,A0327,11/20/2021,4/2/2024,864,Bank Loan,Yes,Completed
S02417,P14363,C02754,A0249,6/10/2025,1/25/2026,229,UPI,No,Completed
S02418,P21733,C11349,A0138,1/31/2024,3/30/2025,424,RTGS,Yes,Completed
S02419,P29361,C16684,A0438,5/6/2023,2/3/2026,1004,UPI,No,Pending
S02420,P16791,C00028,A0211,11/26/2023,10/8/2025,682,Home Loan,No,Completed
S02421,P20852,C07474,A0033,10/26/2022,1/12/2025,809,Home Loan,Yes,Completed
S02422,P17898,C05243,A0040,1/3/2025,3/16/2026,437,Bank Loan,Yes,Completed
S02423,P09973,C05920,A0268,12/26/2022,2/8/2024,409,RTGS,No,Completed
S02424,P20495,C01609,A0457,7/29/2021,4/23/2022,268,Cash,Yes,Completed
S02425,P15492,C02822,A0312,5/16/2022,7/4/2026,1510,Cash,No,Completed
S02426,P19678,C19755,A0206,10/23/2022,3/9/2024,503,NEFT,No,Completed
S02427,P12643,C08861,A0191,12/2/2023,9/20/2025,658,Cash,No,Completed
S02428,P25672,C06581,A0480,3/30/2026,5/19/2026,50,UPI,No,Completed
S02429,P11995,C12326,A0046,10/31/2024,1/27/2025,88,Home Loan,Yes,Completed
S02430,P11632,C19068,A0064,7/14/2025,7/30/2025,16,Home Loan,No,Completed
S02431,P20940,C18102,A0143,5/28/2022,2/8/2023,256,RTGS,Yes,Completed
S02432,P22483,C09167,A0111,4/21/2022,5/8/2025,1113,NEFT,No,Completed
S02433,P13456,C00343,A0040,4/26/2023,8/31/2024,493,Bank Loan,No,Completed
S02434,P12793,C01023,A0103,8/12/2024,4/11/2026,607,Home Loan,No,Completed
S02435,P19343,C00003,A0005,2/28/2025,10/17/2025,231,Home Loan,Yes,Completed
S02436,P29278,C17781,A0346,10/10/2024,12/3/2025,419,Cash,No,Completed
S02437,P21512,C02870,A0072,8/1/2021,6/3/2025,1402,RTGS,Yes,Completed
S02438,P05253,C15237,A0431,1/13/2024,6/4/2024,143,Home Loan,No,Completed
S02439,P22670,C07751,A0051,10/10/2025,2/14/2026,127,Cash,Yes,Completed
S02440,P29145,C16447,A0208,2/13/2022,2/24/2023,376,RTGS,No,Completed
S02441,P25988,C17918,A0477,7/29/2023,6/16/2026,1053,Bank Loan,Yes,Completed
S02442,P16466,C02332,A0430,10/25/2024,7/5/2025,253,Home Loan,Yes,Completed
S02443,P26077,C15679,A0137,12/13/2025,5/24/2026,162,RTGS,Yes,Completed
S02444,P19193,C18690,A0426,7/13/2022,3/20/2025,981,UPI,No,Completed
S02445,P09585,C07398,A0328,3/5/2025,6/7/2025,94,Home Loan,No,Completed
S02446,P13411,C17915,A0188,1/9/2026,1/29/2026,20,UPI,Yes,Completed
S02447,P27575,C16171,A0488,10/28/2025,5/19/2026,203,NEFT,Yes,Cancelled
S02448,P07450,C14285,A0179,8/27/2023,5/3/2025,615,UPI,No,Completed
S02449,P15873,C17037,A0274,5/15/2023,7/12/2024,424,Bank Loan,No,Completed
S02450,P21386,C05109,A0263,8/17/2022,3/25/2024,586,Bank Loan,Yes,Completed
S02451,P13326,C15406,A0177,12/24/2023,5/31/2025,524,Cash,Yes,Pending
S02452,P13080,C12068,A0068,5/29/2024,6/1/2024,3,Cash,Yes,Completed
S02453,P24512,C16169,A0138,4/12/2024,4/2/2026,720,RTGS,No,Completed
S02454,P07648,C02641,A0425,12/6/2021,10/15/2024,1044,RTGS,No,Completed
S02455,P29575,C09158,A0162,12/1/2023,5/21/2024,172,Bank Loan,Yes,Completed
S02456,P12220,C11695,A0013,4/10/2022,5/4/2023,389,NEFT,Yes,Completed
S02457,P02119,C19065,A0498,6/30/2022,8/26/2023,422,RTGS,Yes,Completed
S02458,P17048,C16298,A0007,3/1/2024,3/30/2025,394,UPI,Yes,Completed
S02459,P10427,C06712,A0001,8/31/2024,11/23/2025,449,RTGS,No,Completed
S02460,P15121,C17404,A0051,12/23/2022,10/7/2024,654,NEFT,No,Completed
S02461,P15426,C15488,A0220,5/14/2025,7/7/2026,419,Home Loan,Yes,Pending
S02462,P15416,C10528,A0048,4/19/2022,7/23/2025,1191,Cash,No,Completed
S02463,P28874,C13745,A0091,5/20/2025,3/30/2026,314,NEFT,No,Completed
S02464,P26801,C09265,A0171,5/28/2023,7/3/2024,402,Cash,Yes,Completed
S02465,P22057,C03695,A0337,5/20/2025,4/3/2026,318,NEFT,No,Completed
S02466,P10625,C05757,A0410,5/20/2024,12/8/2025,567,Bank Loan,No,Completed
S02467,P15262,C15498,A0409,11/13/2022,10/19/2025,1071,UPI,No,Completed
S02468,P22958,C07311,A0340,3/27/2026,6/21/2026,86,NEFT,Yes,Completed
S02469,P12324,C15145,A0178,11/6/2022,4/5/2023,150,Home Loan,No,Completed
S02470,P03228,C10409,A0443,9/11/2021,6/13/2025,1371,RTGS,No,Completed
S02471,P02455,C17826,A0486,9/12/2025,12/1/2025,80,RTGS,Yes,Completed
S02472,P06235,C12413,A0024,1/23/2026,5/17/2026,114,Home Loan,Yes,Completed
S02473,P17256,C08037,A0085,8/20/2022,9/6/2023,382,UPI,Yes,Completed
S02474,P18324,C01565,A0065,1/25/2024,12/31/2024,341,UPI,Yes,Completed
S02475,P04536,C07178,A0457,1/31/2024,3/6/2025,400,Home Loan,No,Completed
S02476,P24964,C02130,A0385,8/7/2024,9/26/2025,415,UPI,No,Completed
S02477,P04287,C03651,A0172,9/29/2021,9/18/2022,354,UPI,No,Completed
S02478,P08365,C02141,A0226,1/2/2024,6/14/2024,164,Bank Loan,Yes,Completed
S02479,P18767,C04350,A0204,12/14/2023,6/27/2026,926,Cash,Yes,Completed
S02480,P14076,C05090,A0444,3/21/2023,3/28/2026,1103,Home Loan,Yes,Completed
S02481,P13245,C02909,A0378,8/24/2025,6/8/2026,288,UPI,Yes,Completed
S02482,P21520,C11308,A0241,8/13/2022,4/2/2024,598,UPI,Yes,Completed
S02483,P05951,C18654,A0056,2/10/2026,3/7/2026,25,NEFT,Yes,Completed
S02484,P02412,C15096,A0261,8/4/2022,9/1/2022,28,NEFT,No,Completed
S02485,P03027,C02811,A0500,6/10/2023,3/13/2024,277,NEFT,No,Completed
S02486,P13817,C19390,A0190,7/14/2023,9/4/2023,52,NEFT,Yes,Completed
S02487,P01847,C05315,A0246,5/4/2022,8/6/2025,1190,UPI,No,Completed
S02488,P09299,C10199,A0193,12/2/2021,1/28/2023,422,Home Loan,Yes,Completed
S02489,P14154,C05324,A0203,10/17/2023,3/30/2025,530,Home Loan,No,Completed
S02490,P19312,C18803,A0419,10/1/2023,7/9/2024,282,NEFT,No,Completed
S02491,P18699,C13170,A0226,7/9/2022,11/22/2024,867,NEFT,No,Completed
S02492,P02219,C07651,A0485,2/2/2022,5/26/2024,844,UPI,Yes,Completed
S02493,P06924,C14236,A0117,9/25/2024,8/22/2025,331,Bank Loan,No,Completed
S02494,P04432,C00404,A0468,12/30/2024,8/20/2025,233,RTGS,No,Completed
S02495,P04515,C18151,A0020,11/5/2025,1/26/2026,82,NEFT,Yes,Pending
S02496,P26763,C03245,A0146,11/25/2021,7/12/2026,1690,RTGS,No,Cancelled
S02497,P09068,C08895,A0174,12/4/2024,5/30/2026,542,RTGS,No,Completed
S02498,P18618,C07823,A0006,3/31/2022,1/19/2025,1025,Cash,No,Completed
S02499,P04237,C04003,A0291,4/30/2022,5/18/2024,749,Cash,Yes,Completed
S02500,P06792,C06740,A0229,4/2/2024,9/26/2024,177,Bank Loan,Yes,Completed
S02501,P15774,C17151,A0149,7/14/2024,3/22/2025,251,RTGS,Yes,Pending
S02502,P13937,C19192,A0434,8/13/2025,10/19/2025,67,Home Loan,Yes,Completed
S02503,P26581,C04165,A0259,11/8/2021,6/10/2022,214,Home Loan,Yes,Completed
S02504,P02641,C13140,A0024,8/31/2023,10/20/2025,781,RTGS,Yes,Completed
S02505,P23364,C17202,A0160,10/24/2022,2/20/2026,1215,Cash,Yes,Completed
S02506,P18383,C14153,A0345,2/22/2026,5/6/2026,73,NEFT,Yes,Completed
S02507,P26151,C18168,A0499,1/9/2023,2/17/2023,39,NEFT,Yes,Completed
S02508,P23778,C19847,A0106,8/18/2025,7/1/2026,317,Cash,No,Completed
S02509,P26737,C18243,A0436,7/18/2022,12/26/2024,892,Cash,Yes,Completed
S02510,P09357,C19977,A0058,3/21/2025,11/12/2025,236,Bank Loan,No,Completed
S02511,P15915,C05871,A0442,12/23/2021,3/16/2025,1179,NEFT,No,Completed
S02512,P08150,C00728,A0253,4/2/2023,4/21/2026,1115,RTGS,Yes,Completed
S02513,P18496,C03739,A0357,6/16/2025,12/5/2025,172,RTGS,No,Cancelled
S02514,P16925,C02313,A0452,9/12/2021,5/29/2026,1720,NEFT,Yes,Completed
S02515,P28340,C18652,A0257,11/19/2024,3/1/2026,467,UPI,Yes,Pending
S02516,P20691,C19605,A0120,4/2/2024,5/8/2024,36,Cash,No,Completed
S02517,P11565,C11585,A0207,12/16/2024,12/21/2025,370,NEFT,Yes,Pending
S02518,P14121,C19129,A0454,12/12/2025,7/3/2026,203,Cash,Yes,Completed
S02519,P21049,C16346,A0297,4/21/2023,10/30/2023,192,Bank Loan,Yes,Pending
S02520,P17421,C06392,A0145,10/29/2022,5/14/2025,928,Bank Loan,Yes,Pending
S02521,P06581,C18145,A0172,2/24/2025,6/13/2025,109,Cash,No,Pending
S02522,P00467,C08834,A0212,8/12/2024,4/28/2026,624,Home Loan,Yes,Pending
S02523,P12638,C16946,A0049,6/20/2025,6/30/2025,10,RTGS,No,Cancelled
S02524,P05820,C15271,A0499,5/8/2023,6/6/2026,1125,RTGS,Yes,Cancelled
S02525,P22653,C01875,A0459,3/26/2026,6/30/2026,96,NEFT,Yes,Completed
S02526,P01501,C06749,A0364,12/7/2025,7/1/2026,206,UPI,No,Completed
S02527,P00640,C14864,A0137,8/9/2025,4/7/2026,241,RTGS,No,Cancelled
S02528,P26068,C07891,A0319,10/1/2024,5/7/2025,218,UPI,No,Pending
S02529,P07865,C15720,A0295,10/20/2024,2/16/2026,484,UPI,Yes,Completed
S02530,P23714,C09263,A0059,4/2/2024,6/7/2024,66,NEFT,Yes,Cancelled
S02531,P27653,C08801,A0099,8/14/2024,2/16/2025,186,Cash,Yes,Pending
S02532,P07370,C15447,A0492,9/5/2023,6/13/2026,1012,Bank Loan,Yes,Completed
S02533,P22897,C14278,A0395,5/22/2023,5/24/2026,1098,UPI,No,Completed
S02534,P01178,C05901,A0132,5/7/2025,5/21/2025,14,RTGS,No,Completed
S02535,P16571,C12401,A0255,5/12/2022,11/7/2022,179,Cash,Yes,Completed
S02536,P29348,C16947,A0337,7/15/2024,6/16/2026,701,Cash,Yes,Completed
S02537,P10832,C05963,A0293,3/19/2023,1/12/2026,1030,UPI,No,Completed
S02538,P03362,C16921,A0437,1/6/2023,6/28/2025,904,RTGS,Yes,Completed
S02539,P04122,C10188,A0281,4/6/2026,5/19/2026,43,NEFT,Yes,Cancelled
S02540,P07665,C18892,A0123,6/28/2025,1/8/2026,194,UPI,No,Completed
S02541,P00862,C13732,A0074,4/6/2024,9/17/2025,529,NEFT,Yes,Completed
S02542,P21079,C16833,A0449,1/1/2023,2/27/2023,57,NEFT,Yes,Completed
S02543,P01048,C19211,A0466,2/4/2026,6/9/2026,125,Home Loan,No,Completed
S02544,P01545,C01053,A0224,10/18/2025,11/27/2025,40,Cash,Yes,Completed
S02545,P23045,C17726,A0146,4/5/2022,7/7/2025,1189,NEFT,Yes,Completed
S02546,P11541,C15010,A0040,8/28/2025,9/1/2025,4,Bank Loan,No,Completed
S02547,P08526,C12327,A0420,6/16/2024,10/5/2024,111,Bank Loan,Yes,Completed
S02548,P01551,C17976,A0268,5/20/2025,3/23/2026,307,NEFT,Yes,Completed
S02549,P22884,C05260,A0200,12/30/2023,6/26/2024,179,RTGS,Yes,Completed
S02550,P03086,C10120,A0267,9/29/2025,4/22/2026,205,Bank Loan,Yes,Completed
S02551,P26471,C17036,A0424,5/29/2022,12/29/2024,945,NEFT,Yes,Completed
S02552,P23195,C19826,A0142,7/22/2023,1/1/2024,163,NEFT,Yes,Completed
S02553,P03173,C12320,A0214,12/27/2023,2/15/2024,50,RTGS,Yes,Completed
S02554,P23782,C16933,A0310,8/26/2023,6/4/2026,1013,NEFT,No,Completed
S02555,P25375,C06756,A0260,10/11/2025,10/25/2025,14,NEFT,Yes,Completed
S02556,P05758,C11356,A0086,11/16/2025,4/14/2026,149,UPI,Yes,Completed
S02557,P23849,C14941,A0453,4/21/2025,11/8/2025,201,Cash,No,Completed
S02558,P13704,C06310,A0166,2/28/2024,6/12/2026,835,UPI,Yes,Completed
S02559,P15786,C15786,A0359,3/25/2024,5/9/2026,775,RTGS,Yes,Completed
S02560,P20896,C16236,A0285,11/12/2022,8/5/2024,632,RTGS,No,Completed
S02561,P01947,C19051,A0088,12/22/2023,2/12/2025,418,RTGS,No,Completed
S02562,P02237,C17726,A0206,8/15/2021,9/21/2022,402,Bank Loan,Yes,Pending
S02563,P11605,C07504,A0430,12/6/2024,11/7/2025,336,Home Loan,No,Completed
S02564,P25055,C09420,A0447,11/19/2022,12/23/2023,399,Cash,No,Completed
S02565,P22674,C00318,A0032,8/13/2021,11/4/2022,448,Bank Loan,No,Completed
S02566,P04889,C12646,A0132,8/10/2022,12/30/2025,1238,Cash,No,Completed
S02567,P03439,C11473,A0010,4/15/2023,2/9/2024,300,Bank Loan,No,Completed
S02568,P13015,C15172,A0230,12/2/2023,8/9/2024,251,Bank Loan,No,Completed
S02569,P24389,C02900,A0267,7/27/2021,12/21/2021,147,RTGS,Yes,Completed
S02570,P07504,C01084,A0107,12/24/2025,3/23/2026,89,Home Loan,Yes,Completed
S02571,P23370,C11851,A0314,9/19/2022,10/9/2025,1116,RTGS,Yes,Cancelled
S02572,P25653,C13089,A0424,5/14/2024,1/5/2026,601,NEFT,No,Completed
S02573,P10366,C12430,A0354,9/22/2024,6/11/2025,262,NEFT,No,Completed
S02574,P26509,C05457,A0300,6/30/2025,6/6/2026,341,NEFT,No,Completed
S02575,P16876,C01903,A0446,9/26/2022,2/25/2024,517,NEFT,No,Completed
S02576,P17283,C08446,A0490,1/6/2023,4/28/2023,112,Bank Loan,Yes,Completed
S02577,P26141,C18511,A0485,11/8/2023,7/19/2024,254,NEFT,Yes,Completed
S02578,P04434,C15189,A0345,5/16/2024,7/31/2025,441,RTGS,No,Completed
S02579,P12382,C02880,A0089,3/29/2023,7/27/2023,120,NEFT,No,Completed
S02580,P04538,C09192,A0349,10/18/2022,1/22/2026,1192,Home Loan,No,Completed
S02581,P07838,C11949,A0165,5/5/2022,4/5/2024,701,Home Loan,Yes,Completed
S02582,P26499,C04805,A0181,7/10/2023,6/23/2026,1079,RTGS,Yes,Completed
S02583,P29340,C09779,A0011,4/30/2023,6/19/2023,50,Home Loan,No,Completed
S02584,P01232,C15175,A0116,12/5/2025,5/6/2026,152,RTGS,No,Pending
S02585,P21656,C09438,A0252,8/22/2022,10/24/2023,428,RTGS,No,Completed
S02586,P16981,C07403,A0228,7/16/2021,7/31/2021,15,NEFT,No,Completed
S02587,P26527,C09218,A0388,6/28/2023,6/2/2026,1070,Bank Loan,Yes,Completed
S02588,P10003,C04609,A0368,2/25/2024,1/2/2026,677,RTGS,No,Completed
S02589,P20958,C17403,A0386,7/1/2022,11/4/2025,1222,NEFT,No,Pending
S02590,P28124,C04143,A0234,10/13/2022,7/14/2025,1005,Cash,No,Completed
S02591,P04742,C18541,A0411,6/18/2022,7/27/2022,39,UPI,No,Completed
S02592,P12858,C03913,A0122,1/9/2025,1/16/2026,372,Cash,Yes,Completed
S02593,P02767,C05522,A0177,12/10/2024,4/3/2025,114,Home Loan,No,Completed
S02594,P10416,C10144,A0246,3/29/2024,9/3/2025,523,RTGS,Yes,Completed
S02595,P11255,C12286,A0308,11/24/2021,1/5/2024,772,Bank Loan,No,Completed
S02596,P05025,C00429,A0058,8/9/2024,6/19/2026,679,RTGS,No,Completed
S02597,P19311,C03640,A0229,1/25/2022,6/15/2023,506,NEFT,No,Completed
S02598,P20576,C05774,A0480,3/12/2025,4/27/2025,46,Cash,No,Pending
S02599,P09020,C03584,A0162,2/27/2025,6/28/2025,121,Home Loan,Yes,Completed
S02600,P05353,C15781,A0065,10/26/2023,5/25/2025,577,Cash,Yes,Completed
S02601,P18353,C10906,A0413,11/19/2022,8/5/2023,259,RTGS,Yes,Completed
S02602,P24436,C07942,A0047,3/10/2025,9/15/2025,189,UPI,Yes,Completed
S02603,P08726,C10741,A0355,8/10/2021,4/22/2022,255,Home Loan,Yes,Completed
S02604,P08718,C01700,A0285,10/31/2022,9/17/2024,687,Cash,No,Completed
S02605,P17066,C03797,A0460,12/17/2021,1/16/2026,1491,RTGS,Yes,Completed
S02606,P13842,C16781,A0276,4/18/2022,1/1/2023,258,Cash,Yes,Pending
S02607,P02123,C15329,A0384,3/19/2025,12/29/2025,285,Cash,Yes,Completed
S02608,P26990,C18411,A0049,11/6/2024,10/2/2025,330,UPI,No,Pending
S02609,P24861,C08649,A0053,6/29/2022,1/4/2024,554,RTGS,No,Completed
S02610,P01080,C01535,A0216,7/8/2022,5/14/2026,1406,UPI,Yes,Completed
S02611,P29837,C12909,A0029,8/5/2023,11/29/2025,847,RTGS,No,Completed
S02612,P03328,C12889,A0064,11/7/2021,1/23/2024,807,Home Loan,Yes,Completed
S02613,P00024,C16466,A0123,7/25/2022,11/8/2025,1202,Home Loan,No,Completed
S02614,P25482,C04127,A0322,9/24/2024,7/23/2025,302,UPI,No,Completed
S02615,P25817,C02843,A0204,12/7/2023,3/29/2026,843,RTGS,No,Cancelled
S02616,P07443,C00949,A0217,1/4/2022,3/31/2023,451,UPI,Yes,Completed
S02617,P16521,C19637,A0462,7/4/2022,10/26/2023,479,Bank Loan,No,Completed
S02618,P01731,C04833,A0192,4/19/2025,8/12/2025,115,RTGS,Yes,Pending
S02619,P07041,C09381,A0300,9/27/2023,9/27/2023,0,Bank Loan,Yes,Completed
S02620,P25175,C05967,A0209,12/7/2021,3/19/2022,102,Home Loan,No,Completed
S02621,P04568,C11909,A0063,3/22/2022,10/18/2025,1306,RTGS,Yes,Completed
S02622,P24736,C16803,A0149,12/28/2023,4/4/2026,828,Bank Loan,No,Completed
S02623,P13488,C10044,A0191,8/21/2025,11/1/2025,72,RTGS,No,Completed
S02624,P23717,C05039,A0241,2/17/2022,7/15/2023,513,NEFT,Yes,Completed
S02625,P17892,C14387,A0035,9/1/2022,7/9/2026,1407,NEFT,Yes,Completed
S02626,P15536,C01833,A0446,4/16/2023,11/12/2024,576,NEFT,Yes,Completed
S02627,P21391,C16979,A0239,11/27/2024,10/7/2025,314,NEFT,Yes,Completed
S02628,P11504,C07887,A0381,12/14/2023,9/16/2024,277,Cash,No,Completed
S02629,P09851,C08419,A0242,8/27/2025,8/27/2025,0,Bank Loan,No,Completed
S02630,P19468,C18091,A0172,1/8/2025,11/2/2025,298,Bank Loan,No,Completed
S02631,P28519,C11814,A0116,11/4/2022,8/14/2025,1014,Bank Loan,No,Completed
S02632,P20337,C04811,A0077,12/24/2022,6/2/2024,526,UPI,No,Completed
