Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S02499,P04237,C04003,A0291,2022-04-30,2024-05-18,749,Cash,Yes,Completed
S02500,P06792,C06740,A0229,2024-04-02,2024-09-26,177,Bank Loan,Yes,Completed
S02501,P15774,C17151,A0149,2024-07-14,2025-03-22,251,RTGS,Yes,Pending
S02502,P13937,C19192,A0434,2025-08-13,2025-10-19,67,Home Loan,Yes,Completed
S02503,P26581,C04165,A0259,2021-11-08,2022-06-10,214,Home Loan,Yes,Completed
S02504,P02641,C13140,A0024,2023-08-31,2025-10-20,781,RTGS,Yes,Completed
S02505,P23364,C17202,A0160,2022-10-24,2026-02-20,1215,Cash,Yes,Completed
S02506,P18383,C14153,A0345,2026-02-22,2026-05-06,73,NEFT,Yes,Completed
S02507,P26151,C18168,A0499,2023-01-09,2023-02-17,39,NEFT,Yes,Completed
S02508,P23778,C19847,A0106,2025-08-18,2026-07-01,317,Cash,No,Completed
S02509,P26737,C18243,A0436,2022-07-18,2024-12-26,892,Cash,Yes,Completed
S02510,P09357,C19977,A0058,2025-03-21,2025-11-12,236,Bank Loan,No,Completed
S02511,P15915,C05871,A0442,2021-12-23,2025-03-16,1179,NEFT,No,Completed
S02512,P08150,C00728,A0253,2023-04-02,2026-04-21,1115,RTGS,Yes,Completed
S02513,P18496,C03739,A0357,2025-06-16,2025-12-05,172,RTGS,No,Cancelled
S02514,P16925,C02313,A0452,2021-09-12,2026-05-29,1720,NEFT,Yes,Completed
S02515,P28340,C18652,A0257,2024-11-19,2026-03-01,467,UPI,Yes,Pending
S02516,P20691,C19605,A0120,2024-04-02,2024-05-08,36,Cash,No,Completed
S02517,P11565,C11585,A0207,2024-12-16,2025-12-21,370,NEFT,Yes,Pending
S02518,P14121,C19129,A0454,2025-12-12,2026-07-03,203,Cash,Yes,Completed
S02519,P21049,C16346,A0297,2023-04-21,2023-10-30,192,Bank Loan,Yes,Pending
S02520,P17421,C06392,A0145,2022-10-29,2025-05-14,928,Bank Loan,Yes,Pending
S02521,P06581,C18145,A0172,2025-02-24,2025-06-13,109,Cash,No,Pending
S02522,P00467,C08834,A0212,2024-08-12,2026-04-28,624,Home Loan,Yes,Pending
S02523,P12638,C16946,A0049,2025-06-20,2025-06-30,10,RTGS,No,Cancelled
S02524,P05820,C15271,A0499,2023-05-08,2026-06-06,1125,RTGS,Yes,Cancelled
S02525,P22653,C01875,A0459,2026-03-26,2026-06-30,96,NEFT,Yes,Completed
S02526,P01501,C06749,A0364,2025-12-07,2026-07-01,206,UPI,No,Completed
S02527,P00640,C14864,A0137,2025-08-09,2026-04-07,241,RTGS,No,Cancelled
S02528,P26068,C07891,A0319,2024-10-01,2025-05-07,218,UPI,No,Pending
S02529,P07865,C15720,A0295,2024-10-20,2026-02-16,484,UPI,Yes,Completed
S02530,P23714,C09263,A0059,2024-04-02,2024-06-07,66,NEFT,Yes,Cancelled
S02531,P27653,C08801,A0099,2024-08-14,2025-02-16,186,Cash,Yes,Pending
S02532,P07370,C15447,A0492,2023-09-05,2026-06-13,1012,Bank Loan,Yes,Completed
S02533,P22897,C14278,A0395,2023-05-22,2026-05-24,1098,UPI,No,Completed
S02534,P01178,C05901,A0132,2025-05-07,2025-05-21,14,RTGS,No,Completed
S02535,P16571,C12401,A0255,2022-05-12,2022-11-07,179,Cash,Yes,Completed
S02536,P29348,C16947,A0337,2024-07-15,2026-06-16,701,Cash,Yes,Completed
S02537,P10832,C05963,A0293,2023-03-19,2026-01-12,1030,UPI,No,Completed
S02538,P03362,C16921,A0437,2023-01-06,2025-06-28,904,RTGS,Yes,Completed
S02539,P04122,C10188,A0281,2026-04-06,2026-05-19,43,NEFT,Yes,Cancelled
S02540,P07665,C18892,A0123,2025-06-28,2026-01-08,194,UPI,No,Completed
S02541,P00862,C13732,A0074,2024-04-06,2025-09-17,529,NEFT,Yes,Completed
S02542,P21079,C16833,A0449,2023-01-01,2023-02-27,57,NEFT,Yes,Completed
S02543,P01048,C19211,A0466,2026-02-04,2026-06-09,125,Home Loan,No,Completed
S02544,P01545,C01053,A0224,2025-10-18,2025-11-27,40,Cash,Yes,Completed
S02545,P23045,C17726,A0146,2022-04-05,2025-07-07,1189,NEFT,Yes,Completed
S02546,P11541,C15010,A0040,2025-08-28,2025-09-01,4,Bank Loan,No,Completed
S02547,P08526,C12327,A0420,2024-06-16,2024-10-05,111,Bank Loan,Yes,Completed
S02548,P01551,C17976,A0268,2025-05-20,2026-03-23,307,NEFT,Yes,Completed
S02549,P22884,C05260,A0200,2023-12-30,2024-06-26,179,RTGS,Yes,Completed
S02550,P03086,C10120,A0267,2025-09-29,2026-04-22,205,Bank Loan,Yes,Completed
S02551,P26471,C17036,A0424,2022-05-29,2024-12-29,945,NEFT,Yes,Completed
S02552,P23195,C19826,A0142,2023-07-22,2024-01-01,163,NEFT,Yes,Completed
S02553,P03173,C12320,A0214,2023-12-27,2024-02-15,50,RTGS,Yes,Completed
S02554,P23782,C16933,A0310,2023-08-26,2026-06-04,1013,NEFT,No,Completed
S02555,P25375,C06756,A0260,2025-10-11,2025-10-25,14,NEFT,Yes,Completed
S02556,P05758,C11356,A0086,2025-11-16,2026-04-14,149,UPI,Yes,Completed
S02557,P23849,C14941,A0453,2025-04-21,2025-11-08,201,Cash,No,Completed
S02558,P13704,C06310,A0166,2024-02-28,2026-06-12,835,UPI,Yes,Completed
S02559,P15786,C15786,A0359,2024-03-25,2026-05-09,775,RTGS,Yes,Completed
S02560,P20896,C16236,A0285,2022-11-12,2024-08-05,632,RTGS,No,Completed
S02561,P01947,C19051,A0088,2023-12-22,2025-02-12,418,RTGS,No,Completed
S02562,P02237,C17726,A0206,2021-08-15,2022-09-21,402,Bank Loan,Yes,Pending
S02563,P11605,C07504,A0430,2024-12-06,2025-11-07,336,Home Loan,No,Completed
S02564,P25055,C09420,A0447,2022-11-19,2023-12-23,399,Cash,No,Completed
S02565,P22674,C00318,A0032,2021-08-13,2022-11-04,448,Bank Loan,No,Completed
S02566,P04889,C12646,A0132,2022-08-10,2025-12-30,1238,Cash,No,Completed
S02567,P03439,C11473,A0010,2023-04-15,2024-02-09,300,Bank Loan,No,Completed
S02568,P13015,C15172,A0230,2023-12-02,2024-08-09,251,Bank Loan,No,Completed
S02569,P24389,C02900,A0267,2021-07-27,2021-12-21,147,RTGS,Yes,Completed
S02570,P07504,C01084,A0107,2025-12-24,2026-03-23,89,Home Loan,Yes,Completed
S02571,P23370,C11851,A0314,2022-09-19,2025-10-09,1116,RTGS,Yes,Cancelled
S02572,P25653,C13089,A0424,2024-05-14,2026-01-05,601,NEFT,No,Completed
S02573,P10366,C12430,A0354,2024-09-22,2025-06-11,262,NEFT,No,Completed
S02574,P26509,C05457,A0300,2025-06-30,2026-06-06,341,NEFT,No,Completed
S02575,P16876,C01903,A0446,2022-09-26,2024-02-25,517,NEFT,No,Completed
S02576,P17283,C08446,A0490,2023-01-06,2023-04-28,112,Bank Loan,Yes,Completed
S02577,P26141,C18511,A0485,2023-11-08,2024-07-19,254,NEFT,Yes,Completed
S02578,P04434,C15189,A0345,2024-05-16,2025-07-31,441,RTGS,No,Completed
S02579,P12382,C02880,A0089,2023-03-29,2023-07-27,120,NEFT,No,Completed
S02580,P04538,C09192,A0349,2022-10-18,2026-01-22,1192,Home Loan,No,Completed
S02581,P07838,C11949,A0165,2022-05-05,2024-04-05,701,Home Loan,Yes,Completed
S02582,P26499,C04805,A0181,2023-07-10,2026-06-23,1079,RTGS,Yes,Completed
S02583,P29340,C09779,A0011,2023-04-30,2023-06-19,50,Home Loan,No,Completed
S02584,P01232,C15175,A0116,2025-12-05,2026-05-06,152,RTGS,No,Pending
S02585,P21656,C09438,A0252,2022-08-22,2023-10-24,428,RTGS,No,Completed
S02586,P16981,C07403,A0228,2021-07-16,2021-07-31,15,NEFT,No,Completed
S02587,P26527,C09218,A0388,2023-06-28,2026-06-02,1070,Bank Loan,Yes,Completed
S02588,P10003,C04609,A0368,2024-02-25,2026-01-02,677,RTGS,No,Completed
S02589,P20958,C17403,A0386,2022-07-01,2025-11-04,1222,NEFT,No,Pending
S02590,P28124,C04143,A0234,2022-10-13,2025-07-14,1005,Cash,No,Completed
S02591,P04742,C18541,A0411,2022-06-18,2022-07-27,39,UPI,No,Completed
S02592,P12858,C03913,A0122,2025-01-09,2026-01-16,372,Cash,Yes,Completed
S02593,P02767,C05522,A0177,2024-12-10,2025-04-03,114,Home Loan,No,Completed
S02594,P10416,C10144,A0246,2024-03-29,2025-09-03,523,RTGS,Yes,Completed
S02595,P11255,C12286,A0308,2021-11-24,2024-01-05,772,Bank Loan,No,Completed
S02596,P05025,C00429,A0058,2024-08-09,2026-06-19,679,RTGS,No,Completed
S02597,P19311,C03640,A0229,2022-01-25,2023-06-15,506,NEFT,No,Completed
S02598,P20576,C05774,A0480,2025-03-12,2025-04-27,46,Cash,No,Pending
S02599,P09020,C03584,A0162,2025-02-27,2025-06-28,121,Home Loan,Yes,Completed
S02600,P05353,C15781,A0065,2023-10-26,2025-05-25,577,Cash,Yes,Completed
S02601,P18353,C10906,A0413,2022-11-19,2023-08-05,259,RTGS,Yes,Completed
S02602,P24436,C07942,A0047,2025-03-10,2025-09-15,189,UPI,Yes,Completed
S02603,P08726,C10741,A0355,2021-08-10,2022-04-22,255,Home Loan,Yes,Completed
S02604,P08718,C01700,A0285,2022-10-31,2024-09-17,687,Cash,No,Completed
S02605,P17066,C03797,A0460,2021-12-17,2026-01-16,1491,RTGS,Yes,Completed
S02606,P13842,C16781,A0276,2022-04-18,2023-01-01,258,Cash,Yes,Pending
S02607,P02123,C15329,A0384,2025-03-19,2025-12-29,285,Cash,Yes,Completed
S02608,P26990,C18411,A0049,2024-11-06,2025-10-02,330,UPI,No,Pending
S02609,P24861,C08649,A0053,2022-06-29,2024-01-04,554,RTGS,No,Completed
S02610,P01080,C01535,A0216,2022-07-08,2026-05-14,1406,UPI,Yes,Completed
S02611,P29837,C12909,A0029,2023-08-05,2025-11-29,847,RTGS,No,Completed
S02612,P03328,C12889,A0064,2021-11-07,2024-01-23,807,Home Loan,Yes,Completed
S02613,P00024,C16466,A0123,2022-07-25,2025-11-08,1202,Home Loan,No,Completed
S02614,P25482,C04127,A0322,2024-09-24,2025-07-23,302,UPI,No,Completed
S02615,P25817,C02843,A0204,2023-12-07,2026-03-29,843,RTGS,No,Cancelled
S02616,P07443,C00949,A0217,2022-01-04,2023-03-31,451,UPI,Yes,Completed
S02617,P16521,C19637,A0462,2022-07-04,2023-10-26,479,Bank Loan,No,Completed
S02618,P01731,C04833,A0192,2025-04-19,2025-08-12,115,RTGS,Yes,Pending
S02619,P07041,C09381,A0300,2023-09-27,2023-09-27,0,Bank Loan,Yes,Completed
S02620,P25175,C05967,A0209,2021-12-07,2022-03-19,102,Home Loan,No,Completed
S02621,P04568,C11909,A0063,2022-03-22,2025-10-18,1306,RTGS,Yes,Completed
S02622,P24736,C16803,A0149,2023-12-28,2026-04-04,828,Bank Loan,No,Completed
S02623,P13488,C10044,A0191,2025-08-21,2025-11-01,72,RTGS,No,Completed
S02624,P23717,C05039,A0241,2022-02-17,2023-07-15,513,NEFT,Yes,Completed
S02625,P17892,C14387,A0035,2022-09-01,2026-07-09,1407,NEFT,Yes,Completed
S02626,P15536,C01833,A0446,2023-04-16,2024-11-12,576,NEFT,Yes,Completed
S02627,P21391,C16979,A0239,2024-11-27,2025-10-07,314,NEFT,Yes,Completed
S02628,P11504,C07887,A0381,2023-12-14,2024-09-16,277,Cash,No,Completed
S02629,P09851,C08419,A0242,2025-08-27,2025-08-27,0,Bank Loan,No,Completed
S02630,P19468,C18091,A0172,2025-01-08,2025-11-02,298,Bank Loan,No,Completed
S02631,P28519,C11814,A0116,2022-11-04,2025-08-14,1014,Bank Loan,No,Completed
S02632,P20337,C04811,A0077,2022-12-24,2024-06-02,526,UPI,No,Completed
S02633,P01282,C16595,A0263,2022-04-10,2025-05-19,1135,NEFT,Yes,Completed
S02634,P29100,C01366,A0044,2023-11-26,2024-04-11,137,RTGS,No,Completed
S02635,P22770,C04309,A0130,2022-02-16,2023-05-28,466,Bank Loan,No,Completed
S02636,P13853,C19877,A0241,2021-09-21,2022-01-16,117,RTGS,No,Completed
S02637,P24613,C07071,A0201,2024-07-01,2024-09-26,87,RTGS,Yes,Completed
S02638,P27197,C11233,A0051,2022-04-24,2022-08-27,125,RTGS,No,Completed
S02639,P06950,C16596,A0009,2026-05-13,2026-06-17,35,Home Loan,No,Completed
S02640,P13138,C19456,A0101,2024-05-31,2025-12-13,561,UPI,No,Completed
S02641,P07529,C11712,A0185,2022-08-05,2022-08-11,6,Home Loan,Yes,Completed
S02642,P10319,C09652,A0125,2023-09-12,2025-08-04,692,Bank Loan,No,Completed
S02643,P00447,C07027,A0049,2024-11-22,2025-07-04,224,Cash,Yes,Completed
S02644,P09858,C02180,A0108,2024-07-11,2025-11-15,492,RTGS,No,Completed
S02645,P22785,C04566,A0203,2025-05-25,2025-06-19,25,UPI,No,Completed
S02646,P13105,C07812,A0058,2022-12-03,2023-10-16,317,RTGS,Yes,Pending
S02647,P19323,C18494,A0309,2022-08-15,2025-02-16,916,Cash,Yes,Completed
S02648,P05514,C07335,A0103,2022-01-07,2023-03-03,420,NEFT,Yes,Completed
S02649,P00409,C03244,A0460,2021-12-26,2025-03-10,1170,UPI,No,Completed
S02650,P09482,C18712,A0022,2026-04-10,2026-07-04,85,RTGS,Yes,Completed
S02651,P19465,C05244,A0248,2023-12-14,2026-03-09,816,RTGS,No,Completed
S02652,P11545,C07773,A0123,2021-11-02,2023-12-13,771,NEFT,No,Completed
S02653,P01601,C19652,A0487,2022-07-10,2024-05-11,671,NEFT,Yes,Completed
S02654,P04886,C12752,A0042,2021-08-25,2024-07-28,1068,Cash,No,Cancelled
S02655,P20615,C17584,A0231,2025-04-18,2026-01-24,281,NEFT,Yes,Completed
S02656,P01681,C01093,A0397,2024-06-17,2025-12-19,550,UPI,Yes,Completed
S02657,P05787,C04724,A0494,2024-11-18,2026-02-24,463,Bank Loan,No,Completed
S02658,P09602,C01672,A0251,2022-08-23,2023-06-15,296,Bank Loan,Yes,Completed
S02659,P04289,C10563,A0287,2021-11-25,2022-09-02,281,Bank Loan,Yes,Pending
S02660,P09408,C09225,A0153,2021-11-08,2024-05-17,921,RTGS,No,Completed
S02661,P14102,C03303,A0159,2025-04-06,2026-01-03,272,Home Loan,Yes,Cancelled
S02662,P16588,C16786,A0449,2023-07-28,2024-07-18,356,RTGS,Yes,Completed
S02663,P09652,C04431,A0202,2025-05-23,2025-06-27,35,NEFT,Yes,Completed
S02664,P00958,C17399,A0489,2022-05-11,2026-03-22,1411,Bank Loan,No,Completed
S02665,P28853,C08037,A0485,2023-04-28,2025-06-24,788,NEFT,Yes,Completed
S02666,P19027,C19488,A0401,2026-03-06,2026-06-22,108,NEFT,No,Completed
S02667,P29038,C04589,A0166,2026-03-10,2026-03-31,21,NEFT,Yes,Completed
S02668,P20908,C12676,A0091,2026-02-18,2026-06-10,112,Home Loan,No,Completed
S02669,P16796,C13531,A0409,2022-07-10,2025-11-07,1216,Home Loan,No,Completed
S02670,P16171,C11514,A0089,2025-09-11,2026-02-27,169,RTGS,Yes,Completed
S02671,P16878,C16684,A0123,2026-04-19,2026-06-24,66,Home Loan,No,Completed
S02672,P28173,C07109,A0287,2022-06-30,2026-06-14,1445,Bank Loan,Yes,Completed
S02673,P24469,C13126,A0167,2026-04-20,2026-04-29,9,NEFT,Yes,Completed
S02674,P24770,C13071,A0258,2022-07-22,2022-11-12,113,Cash,Yes,Cancelled
S02675,P20713,C09860,A0135,2022-07-21,2025-05-29,1043,UPI,Yes,Completed
S02676,P23956,C13547,A0412,2023-08-29,2026-03-12,926,NEFT,No,Completed
S02677,P20902,C07349,A0170,2021-12-05,2023-03-06,456,RTGS,No,Completed
S02678,P04942,C13408,A0096,2021-08-29,2024-08-27,1094,NEFT,Yes,Cancelled
S02679,P02440,C12293,A0373,2022-06-14,2026-01-03,1299,Bank Loan,No,Completed
S02680,P20100,C16053,A0289,2024-03-24,2024-11-08,229,UPI,No,Completed
S02681,P16886,C01622,A0002,2026-05-05,2026-06-15,41,Home Loan,Yes,Completed
S02682,P08882,C12601,A0334,2023-10-22,2024-11-12,387,Cash,Yes,Completed
S02683,P01708,C08423,A0087,2025-06-06,2026-01-02,210,Home Loan,Yes,Completed
S02684,P10371,C10180,A0255,2023-04-08,2023-10-23,198,Bank Loan,Yes,Completed
S02685,P24099,C03139,A0438,2023-06-27,2024-06-03,342,Bank Loan,No,Completed
S02686,P14571,C03100,A0209,2021-12-01,2024-08-28,1001,NEFT,Yes,Completed
S02687,P25662,C18711,A0065,2023-05-26,2023-07-03,38,NEFT,No,Completed
S02688,P18909,C07536,A0237,2022-01-21,2025-08-09,1296,Bank Loan,Yes,Completed
S02689,P21977,C07850,A0280,2025-02-05,2026-04-25,444,RTGS,No,Completed
S02690,P12212,C15556,A0101,2025-03-14,2026-04-21,403,Home Loan,No,Completed
S02691,P05175,C14340,A0287,2025-02-15,2026-03-26,404,UPI,No,Completed
S02692,P12015,C13607,A0442,2021-11-11,2022-03-21,130,Cash,No,Pending
S02693,P25137,C08674,A0204,2022-03-20,2025-10-20,1310,UPI,Yes,Completed
S02694,P17812,C10625,A0452,2025-12-31,2026-03-08,67,Cash,No,Completed
S02695,P09866,C13298,A0303,2024-07-18,2025-04-19,275,Home Loan,Yes,Completed
S02696,P13248,C14605,A0137,2025-08-28,2025-11-14,78,Home Loan,Yes,Completed
S02697,P07236,C08606,A0083,2024-08-29,2024-12-21,114,NEFT,Yes,Completed
S02698,P01469,C18610,A0001,2023-03-18,2025-04-27,771,Bank Loan,No,Completed
S02699,P19431,C19837,A0194,2023-01-16,2024-04-13,453,UPI,No,Completed
S02700,P21090,C01510,A0168,2023-06-18,2023-08-28,71,NEFT,Yes,Completed
S02701,P23412,C01750,A0492,2025-01-13,2025-10-22,282,RTGS,Yes,Completed
S02702,P11262,C02224,A0296,2024-05-10,2026-04-12,702,UPI,No,Pending
S02703,P09489,C10729,A0283,2022-03-01,2023-10-24,602,Bank Loan,No,Completed
S02704,P29149,C08714,A0027,2024-07-03,2026-03-14,619,RTGS,No,Completed
S02705,P27754,C03134,A0258,2023-01-30,2025-08-30,943,Cash,No,Completed
S02706,P20536,C02078,A0471,2023-05-04,2025-10-19,899,RTGS,No,Completed
S02707,P18491,C12813,A0256,2021-08-25,2024-12-02,1195,NEFT,No,Completed
S02708,P09258,C19753,A0277,2025-01-27,2025-10-10,256,NEFT,Yes,Completed
S02709,P04682,C01994,A0014,2025-12-18,2026-02-19,63,Cash,Yes,Completed
S02710,P17299,C04328,A0415,2023-10-05,2024-10-11,372,RTGS,No,Completed
S02711,P01371,C14261,A0207,2022-05-27,2025-11-12,1265,Cash,No,Completed
S02712,P27943,C03875,A0031,2025-02-03,2026-02-04,366,NEFT,No,Completed
S02713,P09095,C07762,A0008,2025-08-28,2026-04-24,239,UPI,No,Completed
S02714,P27333,C03075,A0279,2023-09-28,2025-10-11,744,Home Loan,No,Pending
S02715,P10874,C13498,A0221,2022-07-28,2024-05-12,654,Cash,Yes,Completed
S02716,P00950,C19959,A0304,2023-10-11,2025-07-24,652,Cash,Yes,Completed
S02717,P20533,C03116,A0220,2021-11-08,2022-05-29,202,UPI,No,Completed
S02718,P05828,C11209,A0147,2024-11-19,2025-08-13,267,Cash,Yes,Completed
S02719,P06575,C07000,A0085,2024-01-04,2025-02-27,420,Home Loan,No,Completed
S02720,P16526,C06919,A0264,2024-09-07,2025-05-21,256,NEFT,No,Completed
S02721,P13414,C19238,A0259,2022-03-02,2024-05-11,801,Cash,No,Completed
S02722,P17825,C09204,A0060,2021-12-18,2025-04-14,1213,UPI,Yes,Completed
S02723,P07502,C16153,A0124,2024-06-07,2025-03-19,285,Bank Loan,Yes,Completed
S02724,P19796,C08414,A0276,2024-10-12,2025-06-10,241,RTGS,Yes,Completed
S02725,P04513,C07317,A0391,2023-05-26,2024-10-02,495,RTGS,No,Pending
S02726,P27666,C19109,A0384,2023-03-16,2025-06-16,823,NEFT,No,Completed
S02727,P27921,C12704,A0108,2022-12-30,2023-05-03,124,Home Loan,Yes,Completed
S02728,P13078,C12955,A0317,2024-10-13,2025-09-13,335,Bank Loan,No,Completed
S02729,P02244,C18220,A0018,2021-08-06,2022-09-06,396,Cash,No,Completed
S02730,P23742,C08503,A0219,2022-12-06,2024-11-24,719,RTGS,Yes,Completed
S02731,P13569,C19761,A0071,2024-05-25,2026-06-03,739,Cash,Yes,Completed
S02732,P21249,C07498,A0446,2022-10-01,2023-09-26,360,UPI,No,Completed
S02733,P20124,C06338,A0392,2022-06-06,2022-10-08,124,RTGS,Yes,Completed
S02734,P18066,C15827,A0156,2021-11-03,2024-02-09,828,Bank Loan,Yes,Completed
S02735,P11693,C02554,A0439,2022-11-26,2024-02-10,441,Cash,Yes,Completed
S02736,P14626,C07073,A0335,2025-06-24,2026-05-08,318,Bank Loan,No,Cancelled
S02737,P28602,C08819,A0261,2024-05-25,2024-12-18,207,Bank Loan,Yes,Completed
S02738,P03605,C13577,A0137,2023-05-06,2023-08-13,99,Bank Loan,No,Completed
S02739,P11496,C04381,A0062,2024-10-06,2026-05-13,584,Bank Loan,No,Completed
S02740,P22227,C02183,A0442,2024-02-23,2025-10-10,595,NEFT,Yes,Completed
S02741,P02858,C13077,A0049,2024-01-21,2025-02-27,403,UPI,No,Pending
S02742,P12114,C10213,A0314,2022-05-22,2025-04-18,1062,UPI,Yes,Completed
S02743,P21452,C18778,A0313,2024-04-24,2024-09-10,139,Cash,No,Completed
S02744,P22675,C07939,A0065,2023-11-28,2024-12-06,374,NEFT,Yes,Completed
S02745,P08549,C12908,A0265,2024-01-31,2024-05-18,108,NEFT,No,Completed
S02746,P02752,C07288,A0002,2024-02-16,2024-12-03,291,Cash,No,Completed
S02747,P28085,C18348,A0103,2023-11-14,2025-08-30,655,Home Loan,No,Completed
S02748,P18597,C11198,A0002,2025-08-16,2026-06-07,295,Home Loan,Yes,Pending
S02749,P24472,C17924,A0120,2022-04-01,2024-06-18,809,NEFT,No,Completed
S02750,P05069,C00673,A0103,2022-05-03,2025-04-18,1081,UPI,No,Completed
S02751,P17606,C14245,A0219,2025-03-17,2025-10-11,208,RTGS,Yes,Cancelled
S02752,P01655,C19269,A0412,2024-09-11,2026-04-07,573,RTGS,Yes,Completed
S02753,P19363,C05624,A0365,2025-05-02,2026-06-26,420,Bank Loan,Yes,Completed
S02754,P13498,C07459,A0236,2021-10-30,2023-03-20,506,UPI,Yes,Completed
S02755,P24937,C08285,A0109,2023-08-15,2024-06-08,298,Home Loan,Yes,Completed
S02756,P04359,C16267,A0040,2023-12-17,2025-09-05,628,Bank Loan,No,Completed
S02757,P02292,C17988,A0242,2026-02-18,2026-06-09,111,Cash,No,Completed
S02758,P18582,C00201,A0263,2025-04-23,2025-11-16,207,Cash,No,Completed
S02759,P25886,C16353,A0161,2025-01-02,2025-08-29,239,NEFT,No,Completed
S02760,P10019,C15835,A0376,2025-06-02,2025-10-18,138,Bank Loan,No,Completed
S02761,P09488,C00028,A0181,2021-10-23,2025-04-20,1275,NEFT,Yes,Completed
S02762,P13058,C17913,A0150,2022-10-07,2024-04-19,560,Cash,No,Completed
S02763,P27268,C02042,A0388,2023-09-14,2024-05-16,245,Cash,Yes,Completed
S02764,P03357,C08995,A0069,2024-11-12,2026-07-08,603,UPI,Yes,Pending
S02765,P05647,C06373,A0102,2026-03-12,2026-03-30,18,RTGS,No,Completed
S02766,P20816,C02753,A0031,2023-01-27,2025-07-23,908,Bank Loan,No,Completed
S02767,P05135,C05823,A0011,2025-02-19,2026-04-16,421,NEFT,No,Cancelled
S02768,P21381,C06504,A0266,2024-12-08,2024-12-23,15,Home Loan,Yes,Completed
S02769,P10637,C16972,A0105,2022-06-09,2025-11-05,1245,NEFT,Yes,Completed
S02770,P26999,C02024,A0110,2025-08-03,2025-09-23,51,UPI,Yes,Completed
S02771,P23409,C09494,A0229,2022-03-12,2026-01-09,1399,UPI,No,Completed
S02772,P29228,C18404,A0025,2026-02-18,2026-04-01,42,NEFT,Yes,Completed
S02773,P07348,C16328,A0489,2025-11-01,2025-11-19,18,UPI,Yes,Completed
S02774,P19310,C17154,A0386,2024-05-14,2024-11-03,173,Home Loan,No,Completed
S02775,P07215,C02924,A0459,2022-01-25,2026-07-12,1629,UPI,Yes,Completed
S02776,P05259,C19167,A0258,2024-04-27,2025-05-17,385,Cash,Yes,Completed
S02777,P07440,C06841,A0107,2023-11-24,2025-04-08,501,Cash,No,Pending
S02778,P21864,C09251,A0428,2026-05-11,2026-06-13,33,UPI,Yes,Completed
S02779,P29413,C00113,A0410,2024-12-22,2025-03-18,86,RTGS,No,Completed
S02780,P03937,C08350,A0273,2025-10-20,2025-11-17,28,Bank Loan,Yes,Completed
S02781,P09195,C07228,A0036,2021-08-14,2023-05-17,641,Cash,Yes,Completed
S02782,P27046,C18492,A0302,2025-11-19,2025-11-20,1,RTGS,No,Cancelled
S02783,P08715,C13026,A0402,2021-12-08,2022-10-09,305,Home Loan,Yes,Pending
S02784,P14543,C07557,A0330,2024-08-30,2025-02-25,179,RTGS,Yes,Completed
S02785,P00505,C01640,A0041,2022-01-27,2025-12-02,1405,RTGS,Yes,Completed
S02786,P15235,C02931,A0205,2022-11-24,2025-01-14,782,Home Loan,No,Completed
S02787,P05645,C03783,A0490,2024-09-08,2025-06-08,273,RTGS,No,Completed
S02788,P11301,C14260,A0395,2025-06-11,2026-06-24,378,UPI,Yes,Completed
S02789,P29704,C17201,A0099,2022-12-31,2026-04-15,1201,RTGS,Yes,Pending
S02790,P00344,C11255,A0033,2025-10-08,2026-06-24,259,Bank Loan,Yes,Cancelled
S02791,P16013,C16360,A0158,2021-12-07,2025-08-18,1350,Home Loan,Yes,Completed
S02792,P03591,C18379,A0451,2025-08-18,2026-02-12,178,UPI,No,Pending
S02793,P17944,C11664,A0233,2022-06-11,2024-09-24,836,NEFT,No,Completed
S02794,P05677,C07610,A0408,2022-05-21,2024-06-03,744,RTGS,No,Completed
S02795,P02950,C16861,A0012,2023-07-24,2023-10-10,78,UPI,Yes,Completed
S02796,P14474,C11763,A0499,2023-12-23,2025-09-02,619,Cash,Yes,Completed
S02797,P08092,C15454,A0047,2024-06-12,2025-07-31,414,Home Loan,Yes,Completed
